umapintegratedsctrpca_1,umapintegratedsctrpca_2,SCT_snn_res.1.2
7.838424755920578,9.30202817838304,12
7.876360012878586,9.2853894225847,12
6.722054554809739,4.0258479110490555,2
-0.7350942951544037,-5.40020513613112,17
7.843597485412766,4.471449851204085,21
7.6403704422609104,7.604832648445296,12
-1.3069460851057282,-12.491969586204362,4
-0.4199830156667938,-12.519896031211687,4
7.423495842804123,6.30158233564012,12
4.6443072098390354,8.171026705909895,16
7.7530885475770726,8.96873617093675,12
-6.950973914275955,7.380239485908675,5
-7.913291381011795,-2.885915518592668,25
8.17931850134294,9.490534304786848,12
8.04187305151384,5.602654456306624,3
0.028513326038528464,-9.97603750307448,34
-1.335091279159378,3.9952344886552567,24
8.222397877563644,5.4400300971757645,3
9.19939906774919,7.947471141029524,3
3.570548130859543,6.261932849098372,16
-1.3884456616743317,5.790789126564192,24
-6.590173648010086,5.590583323646712,11
7.405727459778,7.775813578773665,3
1.1249340313569793,-10.772325039695573,13
-0.05904041350920103,-9.99851179201491,34
0.11271862565438845,-12.266919613670183,4
7.2423744934694065,5.771187304664778,3
9.164454533447433,7.366174220253157,3
-4.564673350463699,7.583360194374251,5
-0.1262331840499153,-7.347562313865495,27
-5.480977461944412,5.5216927520524735,11
-2.1127652388914338,-12.279814244102312,4
-5.155193732391189,2.674443959404158,6
-6.912913725982498,1.516515492607283,6
-0.031047062288116434,-11.752492428611589,13
-5.563061164031814,0.42914289157502583,9
4.135035111297776,-10.2717394836653,13
7.754848553528,-7.037180424522234,14
-1.128642247329544,-12.563950062583757,4
-1.3836822968824616,-12.604297161887956,4
1.0263144510881195,-10.913532734702898,13
-4.3223933440550075,2.4069578639756912,6
7.7798805969850315,8.52129030149095,12
8.40984828649919,6.469802855659651,3
8.827118946899581,6.055002688575911,3
13.17880923925798,-5.420849800895525,22
8.160191609253097,5.482936858345198,3
10.387972905029464,-8.240106106590105,26
-1.2166383725507965,-12.806486607383562,4
-1.26046602548201,-12.126970768760515,4
-1.3374249202116242,4.1430377952348465,24
-1.1252014500005951,-11.34383535463698,4
9.792886807312179,1.453377007652449,0
4.319086624969651,7.96632146756761,16
8.310373379577804,6.168838977028059,3
6.570193840850998,6.398972987343001,16
-4.565853522430252,2.8096356384050125,6
8.852340771545578,6.251042365242171,3
8.069605900634933,9.693121432472395,12
5.128387047638108,8.40028428952806,16
7.361905648101975,7.3136334411393875,3
-0.635242955098938,-12.64360284883864,4
-6.013138697753738,1.5147353402864212,9
-6.771435187469314,2.518100260902571,6
8.456562115539718,8.666819094825911,12
-5.7272276145323024,2.4727964393388504,6
-7.763201163421463,-2.5132520206678635,25
-3.8287002307279816,2.4189147941362137,15
4.887098862518479,6.476521014381575,16
-0.749095962653946,-5.16811513979323,17
-1.4367137414320221,5.205471038032698,24
-1.6974460345609894,-12.836647511314226,4
-0.7008884412153473,-12.432446003745866,4
8.082318379272628,6.057372092415022,3
-0.4573954057796707,-12.653632641624284,4
7.119981839050461,6.248914717842268,3
0.31758452831666567,-10.360449314903093,34
8.80815608679216,5.1157197944413895,3
-1.4623568517072907,4.905324458290266,24
7.645640446533371,8.031457423378157,3
5.257421089996506,6.916676520515608,16
6.0554424065248265,6.289913653541731,2
9.317622258056808,5.951639651466536,3
-6.6172565680845485,0.600599347759413,9
9.74930198370378,-0.08251886893398827,0
-2.0206584197386017,5.975470065284895,24
8.327717854370285,7.717394828010725,12
-0.6061274272306671,-12.522414685081316,4
2.5845649975435028,-2.470981360267473,23
12.678417279113937,-5.14200258333571,22
7.127561642517258,5.345387934852766,3
-0.7846201521261444,-12.650531292747331,4
0.6880847352639923,3.5083281986009354,32
13.265628888000656,-5.431805134605241,22
-4.054410622726272,2.397330283332991,15
8.13088615118425,8.898069857765364,12
0.717302872528244,3.471680640388655,32
9.303679539550949,7.231969355751204,3
2.649113013137985,-2.2234268196333176,23
8.987427784790206,7.994411944557356,3
0.6224328416482696,-11.690925122093034,4
-6.828879759918045,4.553485869575667,11
6.017855717529465,6.261892317939925,2
4.100105358947922,5.998672961403059,16
7.759980275024582,7.012041567970442,12
9.77592666326921,7.344968794990706,3
7.2775283592836155,5.433068274665999,3
-4.453981326232742,2.6483683578263992,6
-0.11719118178923033,-10.093729496787859,34
4.508803440918137,6.884074687172102,16
-1.8540845376356354,-12.576420307945085,4
-1.2915378075941315,5.006402014900374,24
0.49979652344148257,-10.206407070945573,27
9.138673855652023,8.121029376197981,3
-1.3061684829099884,4.519359111000227,24
0.7303342360154876,3.3682758800279373,32
8.787604405273605,-8.319118023704362,26
-6.115270064483474,1.045097707916426,9
5.319171978820969,7.019196986366438,16
5.59905250250261,6.6111493102800125,16
-1.2495544415815583,5.51419162671678,24
1.4953993099824676,-10.41710138399489,13
-1.365749762664627,5.102896212745833,24
2.6309469479219207,-2.333236933540178,23
3.1919885414735565,-1.3968665607679611,23
2.3905130165712127,-2.5268225677717453,23
-1.5368501407011261,5.052576064277815,24
-0.6769195360048523,-10.636864186118913,34
-1.892039464126419,-11.500751972984148,4
6.93754012762468,6.9596528999101395,3
7.381699635376145,8.859505175758528,12
-0.8668256265028229,-12.553484440635515,4
0.065394206632782,0.9730261556398146,18
4.632897450317551,5.0037298194658035,2
-0.9086058002813568,-10.715344906638933,34
8.902226521362472,-8.364219189475847,26
-2.4230884772642365,-12.083797932456804,4
8.139628483642745,5.528438567329573,3
-7.117586062560867,2.8288669578325027,11
-6.883034632812332,3.571252345253157,11
-13.128365443359208,-2.2915425308454758,7
8.249098851074386,5.575267790962386,3
-0.10632227481443784,-8.687773228477312,27
0.5679139631883392,-11.333451748679948,4
2.464821411956955,-2.488855839561296,23
-2.5448514682157746,-11.760350704978777,4
-1.8616667252882233,-11.384332180808855,4
-4.339528487335037,2.8703284255754227,15
9.627785755981613,7.246330737281966,3
8.210241391052413,9.635325907875227,12
-3.6608576041563263,8.1647257797014,19
3.4807787674562225,-1.0360912688482529,23
-5.010123179565261,2.599903105903792,6
3.3363796013490448,-1.2759161003340012,23
6.951738430847336,5.760745524574446,2
6.229186608184983,4.367970465828108,2
5.62541969000261,-7.217408181022478,14
-2.6239217978819123,-11.692318440269304,4
2.8984351891175995,-2.011540294479204,23
-0.6909728807314148,-5.470017910789323,17
-1.4694136840208283,4.823558329750227,24
-2.6891922217710724,-11.833054066490007,4
-2.947781012664627,8.344632624794173,19
8.417356564392257,9.3810925475847,12
12.804566456665206,-5.159145356010271,22
-5.707105563293289,3.3713471881639236,11
7.35018022238176,7.027705191780257,3
9.473959042419601,6.644209384132552,3
-0.21884778727878235,-7.152324200462175,27
-5.917050765167068,1.388807653595137,9
3.3794086712495575,-10.948411465476823,13
2.689717604507614,-8.334132672141862,30
-5.644943640838455,3.4358592025529617,11
0.6413945692674408,-11.779927731345964,4
-0.04636126876909635,0.9215208284150832,18
-0.4397111696108093,0.10015949528329307,18
3.88125760733049,6.641077040840315,16
8.141587330688644,6.059217452217268,3
-1.9397597771986237,-11.779431820701433,4
9.705404354919601,7.306447982002425,3
0.2679606515065918,0.011392085958647075,18
-6.4692367774351345,3.010851382423567,11
9.803537442077804,0.27284684698693684,0
4.9528117912904515,5.7662911407243485,2
8.414681507934738,9.512794017006087,12
-1.3956764203413239,-12.60744619448073,4
-1.295461700568985,5.294689654518294,24
13.316971852173019,-5.396122933219743,22
-0.11271429182131193,-12.206218243430925,4
8.443799092163253,6.460045813728499,3
3.3639369743959198,-0.7521871336210496,23
7.6368656891481175,8.759872912574934,12
8.167411877502609,5.774718283821272,3
-13.2149419051512,-2.357331515144182,7
-0.8534713250501862,-12.468562603782487,4
-1.1731081467970124,-12.188848019431902,4
0.8377776878968963,3.5061216346513504,32
-1.6535575848921051,-12.004549504112077,4
0.4712709921495209,0.7924215785753005,18
9.183514668335128,-8.628279209922624,26
-0.11358358086187742,-9.44321107942946,27
-1.4059404593809357,5.950904845405745,24
3.957293583740402,6.796192168403792,16
-13.296578333984208,-3.7299523361433273,7
12.48881728826921,-4.1417026527632,22
-0.5694123369558564,-10.95838213045485,4
-1.3843386632307282,5.820979117561507,24
7.220975949157883,7.975668429542708,12
-2.559301064620804,8.377939700294661,19
7.855052067627121,4.966544150520491,21
6.546207024444748,6.824383734871077,2
-3.448538945327591,7.383915900398421,19
-4.863790915618728,0.860684751678633,9
-1.9788419467313996,-12.559390545677019,4
-1.3208587628706208,5.123240470100569,24
8.119237973083663,5.358783721138167,3
-1.1820627313955536,-12.54444170076735,4
5.032960011352707,6.558279990364241,16
7.243927552093674,7.716925143409895,12
-2.336037085662674,-11.795884610008073,4
7.411011769165207,6.372538565803694,3
9.002092434753585,8.169231890846419,3
-0.8788833481176606,-11.016866207908464,34
8.19641120611589,3.7675073138963455,21
9.666759564270187,2.0078282348405594,0
-1.6087587338789215,4.437400340248274,24
3.5546780365602264,-1.4250745781172043,23
-0.4831824463709106,-10.959742070030046,4
-5.093535349975418,2.662464379478621,6
13.016735150207687,-5.173570633720232,22
7.777720524658371,6.405309199501204,3
0.7622395294801483,3.4066693774949783,32
8.694219662536788,4.912682055641341,3
5.49122722326677,-7.020155430625749,14
-1.6768230658872834,-11.158623219322038,4
-2.500824854980301,-11.635632992576433,4
8.279786183227706,9.633198260475325,12
9.096705510009933,7.849922656227278,3
4.465188099731614,6.752916335273909,16
7.96943767248552,9.124593257118391,12
-1.1525180202825775,-12.403887272666765,4
-5.336895392547439,2.4763956062089676,6
4.051327778686692,-10.217144490073991,13
-1.1365008813246003,-11.650622845481706,4
-5.281823084960769,4.151861666847395,15
-2.202477024207901,-12.362458706687761,4
8.974326207031417,-7.40855121691115,26
7.195479466308762,7.4133625022660965,12
7.564969136108567,5.1247882835160965,21
-0.7803507906301728,-12.626145840476823,4
9.253425671447921,6.85957908551805,3
7.232569290985276,-7.396006584953142,14
-3.720952914367508,2.4746577731858963,15
6.522770478119065,6.577314376045393,3
-6.002379820953201,5.217483519722151,11
