p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.0762972487383618e-98,1.020447266179403,0.319,0.169,3.5564895573639397e-94,0,Rab31
2.2823803895729377e-98,1.3534729858721053,0.185,0.073,3.909489369299485e-94,0,Rnf150
3.933735206880804e-98,0.7401701106497697,0.38,0.212,6.73809503586613e-94,0,Tuba1c
5.493440551161296e-98,0.5294728006005687,0.741,0.589,9.409714320084184e-94,0,Lamp2
5.768446557939633e-98,1.3047343230734856,0.157,0.056,9.880772109094797e-94,0,Itga4
1.0996930919309831e-97,0.9386991849645281,0.31,0.159,1.883664297168581e-93,0,Casp8
1.740833103641465e-97,1.2729013735230188,0.199,0.082,2.9818730232274654e-93,0,Arhgap18
3.315949088855594e-97,3.985877471801576,0.036,0.002,5.679889194300747e-93,0,Apoc4
3.3253477502011973e-97,1.2314756066293442,0.213,0.092,5.695988161319631e-93,0,Dgkz
3.69651640652199e-97,0.7569797533392603,0.522,0.357,6.331762952731516e-93,0,Vps29
4.612936936635396e-97,1.9492137301314734,0.091,0.022,7.90149967876277e-93,0,Gna15
6.930319759497563e-97,0.21590092712680187,0.81,0.634,1.1870944716043377e-92,0,Dbi
9.140889450739479e-97,1.4575743529151337,0.167,0.063,1.5657429540171654e-92,0,Sesn1
1.4694419150145814e-96,1.0280318739244743,0.304,0.159,2.5170070562284767e-92,0,Rbfa
2.6750792533794557e-96,1.6864819808598277,0.123,0.038,4.58214325311367e-92,0,Nlrp3
2.754025024257767e-96,1.4723454702002434,0.158,0.058,4.717369464051129e-92,0,Cpeb2
3.330996410380942e-96,1.4765028346856894,0.16,0.059,5.705663751341516e-92,0,Osbpl11
4.6920114700293675e-96,1.41798298268403,0.163,0.06,8.036946447013304e-92,0,St6gal1
8.803487793227936e-96,1.5227807508517386,0.149,0.053,1.507949424102013e-91,0,Dpp7
2.5214056556547793e-95,1.4291944545600468,0.162,0.06,4.3189157475710715e-91,0,Cln6
9.552165581448656e-95,0.7120065903423792,0.323,0.169,1.6361904424463402e-90,0,Ccl2
1.0411180551568543e-94,1.9012462213343992,0.099,0.026,1.7833311166781758e-90,0,Tbc1d9
1.0554583990186899e-94,0.4585393672915295,0.826,0.728,1.807894691679114e-90,0,Uqcrb
1.2042171308164716e-94,1.186615840373126,0.224,0.101,2.0627035233755343e-90,0,Tank
1.9170024979769035e-94,0.8754051805514016,0.366,0.208,3.283633578784638e-90,0,Aup1
4.288685152537162e-94,1.641388574113431,0.129,0.042,7.346088797780905e-90,0,Mroh1
1.0250222725728086e-93,0.5261492769393904,0.593,0.395,1.7557606506899637e-89,0,Zfp36l2
1.363450523992473e-93,1.060701911039471,0.267,0.131,2.335454402546707e-89,0,Stxbp3
3.1374144996973814e-93,1.4801045360669844,0.144,0.051,5.3740772965316446e-89,0,Atp8a1
3.222525497944477e-93,1.0532725935768585,0.279,0.142,5.519863925429095e-89,0,Gyg
3.5494328867377555e-93,1.1577639895771745,0.224,0.102,6.0798235916931014e-89,0,Cttnbp2nl
3.997884205866254e-93,0.7361896405830731,0.508,0.333,6.847975856228307e-89,0,Cd44
5.741716746664564e-93,1.1722238116379602,0.225,0.102,9.834986615361731e-89,0,Tmem192
8.591531570008592e-93,0.4926692957482369,0.771,0.644,1.4716434426267717e-88,0,Smdt1
8.630025630400197e-93,0.8737186326478186,0.381,0.222,1.4782370902312495e-88,0,Idh1
1.1887461404304491e-92,1.4179443983558153,0.165,0.063,2.0362032639433162e-88,0,Ttc7
1.2839146481172071e-92,1.1031734450293453,0.213,0.093,2.199217400759964e-88,0,Fmnl1
3.0294133691975154e-92,1.4052052084276436,0.165,0.064,5.189082160098424e-88,0,Ctla2b
3.279857782019103e-92,1.2504302377554066,0.192,0.08,5.618068394820522e-88,0,Arhgef6
4.1313774201602834e-92,1.0420443798044972,0.266,0.132,7.07663638299255e-88,0,Cfh
5.2129110085810654e-92,1.8846374920384124,0.094,0.025,8.929195266598507e-88,0,Lrch4
6.646564987069189e-92,0.8565944548566098,0.369,0.212,1.1384901166350813e-87,0,Coro1c
1.2051743054250677e-91,0.45701344626179174,0.658,0.478,2.0643430677625982e-87,0,Shisa5
1.2559522509986413e-91,0.8733841128204616,0.316,0.167,2.151320610735573e-87,0,Cux1
2.0806718707972017e-91,1.5469099557239945,0.136,0.047,3.563982847488527e-87,0,Wdr91
2.9825321797212225e-91,0.8758073846301659,0.381,0.224,5.108779370644482e-87,0,Tcn2
2.03104501506719e-90,0.741780596345237,0.453,0.284,3.4789770063085894e-86,0,Ptbp3
3.2148641538209194e-90,1.689923311622724,0.114,0.035,5.5067408090798525e-86,0,Was
3.7619055714717467e-90,0.6404747948306386,0.571,0.404,6.443768053373955e-86,0,Vdac2
8.009411610233647e-90,1.0679393836789028,0.172,0.067,1.3719321147169215e-85,0,Myo1g
9.562940983438107e-90,1.9536189092514746,0.091,0.024,1.6380361610531132e-85,0,Plagl2
9.687058513518654e-90,2.212738265081885,0.073,0.015,1.6592962527806103e-85,0,Naip2
1.1102913155886365e-89,1.9686210725907212,0.09,0.023,1.9018179944717754e-85,0,Cd300lf
1.258232532616711e-89,1.381685499600367,0.127,0.042,2.1552265051191644e-85,0,Rhoh
2.4793785812027665e-89,1.85928354238425,0.099,0.028,4.246927571742219e-85,0,Plekhm1
3.535662743222049e-89,1.4275984979878462,0.151,0.056,6.056236712865047e-85,0,Hpgd
4.3253691768928065e-89,1.1441049526866105,0.226,0.105,7.408924863099688e-85,0,Fcho2
5.0108674742313294e-89,1.5391242107573984,0.133,0.046,8.583114896610844e-85,0,Cyp27a1
5.1102056054032234e-89,1.457557434271481,0.149,0.055,8.753271181495182e-85,0,Plekhm2
6.030976091646088e-89,1.450214388575314,0.156,0.06,1.0330458947380585e-84,0,Clcn7
7.209226500373721e-89,0.2731611214988694,0.951,0.924,1.2348684072490147e-84,0,Cox8a
8.720709537793809e-89,0.6128506167043779,0.579,0.407,1.4937703367287014e-84,0,Picalm
1.320822624367086e-88,1.8508121022626032,0.094,0.025,2.262437073278382e-84,0,Dnajc12
1.5817185462748876e-88,1.5030822091533307,0.138,0.049,2.709325697914255e-84,0,Dynlt1a
2.3551258028731386e-88,1.4102189890447585,0.16,0.062,4.034094987741399e-84,0,Arhgef10l
2.765125747763819e-88,2.7556655460058286,0.052,0.008,4.736383893344646e-84,0,Pigz
4.268180204036242e-88,2.2990178419305325,0.07,0.015,7.310965871493678e-84,0,Plxna4os1
4.6456881600177575e-88,1.2410080995037949,0.184,0.077,7.9575992492944165e-84,0,Gpr146
5.0209580475654466e-88,0.7892210844638465,0.422,0.262,8.600399039674854e-84,0,Ube2a
6.788068413288463e-88,0.5527446056209662,0.687,0.555,1.1627282385121809e-83,0,Ndufc2
7.316860831910225e-88,1.4555231347417683,0.144,0.052,1.2533050918979024e-83,0,Slc38a6
7.36459706794164e-88,0.8917015414714322,0.341,0.193,1.2614818317677235e-83,0,Ap1s2
9.177889113784987e-88,0.7633154114454852,0.448,0.287,1.5720806263002305e-83,0,Tkt
1.2509656985239863e-87,1.8552327793983845,0.097,0.027,2.1427791450017363e-83,0,Smim24
1.649625098261459e-87,1.4527745113305222,0.155,0.059,2.825642830812053e-83,0,Frrs1
1.9660857918341132e-87,0.8552944367097208,0.363,0.21,3.3677083528326525e-83,0,Ppp1r18
2.0250661741177293e-87,2.9720716722765452,0.046,0.006,3.468735849646258e-83,0,P2ry13
2.3993796686838407e-87,1.004268588517635,0.241,0.115,4.1098974344885504e-83,0,Cyth1
2.9601261155506296e-87,0.9902286356394685,0.278,0.143,5.0704000233266735e-83,0,Lmbrd1
4.121721570667624e-87,0.7862696352279105,0.42,0.261,7.060096878396573e-83,0,Capza1
5.014078246536858e-87,2.021603965884805,0.08,0.019,8.588614628492984e-83,0,Havcr2
1.1774732735362244e-86,0.7902968018219958,0.352,0.202,2.0168939702401986e-82,0,Ppt1
1.2502904175544895e-86,2.3969668045536956,0.062,0.012,2.141622456229085e-82,0,Abcg3
1.615611870625322e-86,1.2746952522290322,0.183,0.077,2.767381573194114e-82,0,Sh3bp1
2.3892955055021428e-86,1.4845035652311522,0.155,0.06,4.0926242713746205e-82,0,Adrb2
5.9591939702372994e-86,1.072943793390274,0.241,0.117,1.020750335161947e-81,0,Fam234a
1.0735285067846277e-85,0.686295261986732,0.312,0.165,1.8388469792713888e-81,0,Psmb9
2.0723155463707548e-85,1.5395321151410633,0.135,0.048,3.549669299378466e-81,0,Wdr41
2.800077895043879e-85,1.3530504657223905,0.157,0.061,4.796253426420661e-81,0,Rb1
3.0190215447623605e-85,1.0644718601669176,0.248,0.123,5.171282004023447e-81,0,Coa5
3.388199739005453e-85,1.73541428487846,0.104,0.031,5.80364733294244e-81,0,Wdr81
5.721578270928813e-85,1.0043869484126242,0.219,0.101,9.800491420273963e-81,0,Sp110
1.0766497947300549e-84,0.4614575979969876,0.751,0.609,1.844193433393111e-80,0,Tmbim6
1.6008121934492648e-84,2.7724738336923824,0.047,0.006,2.7420312061592455e-80,0,Gdf3
2.486824209826553e-84,1.3758220953860159,0.151,0.058,4.259681189011903e-80,0,Mitf
3.478810413276081e-84,1.268492246604886,0.168,0.068,5.9588543569005986e-80,0,Trpv2
5.995685395904854e-84,0.7900349283785646,0.348,0.198,1.0270009514645424e-79,0,Sash1
6.528748239247474e-84,0.8138771003705765,0.546,0.403,1.1183092859006998e-79,0,Rnh1
1.4203901137652252e-83,1.5575103885626427,0.133,0.048,2.4329862258684543e-79,0,Nfxl1
1.6123659616088915e-83,1.9554478417828949,0.085,0.022,2.76182165563987e-79,0,Neurl2
3.515354255725576e-83,1.987677730096256,0.08,0.02,6.021450304632339e-79,0,Slc46a3
6.663019920755255e-83,0.9855179933054874,0.274,0.143,1.1413086822261675e-78,0,Acot13
1.3325572230856092e-82,1.461535247702689,0.138,0.051,2.28253726742334e-78,0,Dock8
1.3686244013320717e-82,1.0495746925265876,0.26,0.133,2.3443167370417055e-78,0,Adam17
2.0684327782485194e-82,0.656017973118833,0.537,0.383,3.543018505861889e-78,0,Ap3s1
2.1413422685725156e-82,0.7277718346561407,0.45,0.292,3.667905171837862e-78,0,Snrpb2
2.4524908296747013e-82,0.5090578614988046,0.622,0.461,4.2008715421497956e-78,0,Rab11a
2.707276789972457e-82,3.0331831865799326,0.048,0.007,4.637294413543822e-78,0,Slc13a3
3.7492902006126337e-82,2.9520412403396454,0.043,0.005,6.42215918462938e-78,0,Creg2
4.0367284068324763e-82,1.4265443847227415,0.127,0.045,6.914512088063349e-78,0,Alcam
4.6225742600054234e-82,1.4577094351940576,0.132,0.047,7.91800744996329e-78,0,Gpr137b-ps
5.1187747046035125e-82,1.8287423342167224,0.093,0.026,8.767949191515357e-78,0,Sh2b2
7.267622514920214e-82,3.1334346602154337,0.04,0.005,1.2448710605806834e-77,0,Siglec1
1.111401597763461e-81,1.442942164556857,0.141,0.053,1.9037197968090323e-77,0,Slc23a2
1.5843009388277442e-81,1.0360826295953003,0.25,0.126,2.713749078118043e-77,0,Ccdc115
4.365208221942165e-81,0.8357502010637654,0.359,0.214,7.477165163364735e-77,0,Pin4
5.107960373445301e-81,1.5489475120655922,0.126,0.045,8.749425323674457e-77,0,Zfp710
7.466332742921724e-81,1.0441545342969805,0.257,0.133,1.2789081355350621e-76,0,Cebpzos
9.847051671720453e-81,0.8420046490443218,0.331,0.189,1.6867014808489963e-76,0,Bscl2
1.5008722037776996e-80,1.7814069584623904,0.088,0.024,2.5708439978508216e-76,0,Ptpn7
2.0295573634106674e-80,0.8870797287244241,0.29,0.156,3.4764288077861323e-76,0,Rnf115
2.257811769502054e-80,1.0770027851288715,0.209,0.097,3.8674057799800686e-76,0,Mospd2
2.5029391341051168e-80,1.2418417543824072,0.184,0.081,4.287284442808655e-76,0,Pi4k2a
3.2140242699791675e-80,0.8742675428377826,0.317,0.178,5.505302172047316e-76,0,Cab39
3.216959291742217e-80,1.8670542265016485,0.088,0.025,5.510329570825243e-76,0,Arid3a
4.605774952230836e-80,2.8997623140129836,0.042,0.005,7.8892319156762e-76,0,Gm29336
5.8249579635739764e-80,1.500657467804348,0.118,0.04,9.977570495805864e-76,0,Lrmp
1.3023425291956139e-79,0.9002969105785359,0.302,0.167,2.230782518259167e-75,0,Vwa5a
1.7235292404915982e-79,1.6184347176618448,0.113,0.038,2.9522332360380586e-75,0,Pfkfb4
2.2649791672760784e-79,1.0848524153224557,0.247,0.126,3.879682815627195e-75,0,Rtp4
3.590339059106558e-79,1.005242198194941,0.264,0.139,6.149891774343623e-75,0,Slc31a1
5.0362611029249406e-79,1.244819123001487,0.17,0.072,8.626611643200131e-75,0,Tom1
5.163739921195386e-79,1.5643768533858795,0.12,0.041,8.844970111015577e-75,0,Nhlrc3
1.0597850848343771e-78,2.953850388600689,0.044,0.006,1.8153058718128045e-74,0,Il10
1.0794400346495463e-78,1.3047170958926921,0.161,0.066,1.848972835351208e-74,0,Rreb1
1.5297077986319273e-78,1.407273479977405,0.139,0.053,2.620236488276628e-74,0,Hps3
1.8250469603297175e-78,1.1436370321001132,0.191,0.086,3.126122938348773e-74,0,Sgk3
2.606777381504921e-78,0.8246086392665581,0.36,0.216,4.4651489767797795e-74,0,Rpp21
3.7174180190494524e-78,1.3809416731923485,0.146,0.057,6.367565324829807e-74,0,Ppp6r1
4.3011736433003736e-78,2.04949494486321,0.075,0.018,7.36748033360921e-74,0,Fmn1
4.579833331786453e-78,1.4445910156673984,0.133,0.049,7.844796514017016e-74,0,Sphk2
4.588542248745892e-78,1.4678514060050087,0.137,0.052,7.8597140178768392e-74,0,Mtmr10
4.720106660478068e-78,1.7878817047725954,0.089,0.025,8.085070698732882e-74,0,Themis2
5.469457854932884e-78,0.7951133869294817,0.371,0.226,9.368634359714536e-74,0,Usf2
5.507709156148423e-78,1.3238395280168809,0.161,0.067,9.434155013566633e-74,0,Hscb
7.140550331214567e-78,1.381639231198423,0.141,0.054,1.2231048662337431e-73,0,Tbc1d22a
8.554430181692482e-78,4.8311237673404905,0.024,0.001,1.4652883458221052e-73,0,Cd5l
9.444961727661764e-78,0.5031985597910904,0.457,0.29,1.6178274943311836e-73,0,Pim1
1.5170860439368747e-77,0.854799499675283,0.28,0.149,2.5986166846594727e-73,0,Twf2
1.8761241706509324e-77,1.2836045958015294,0.164,0.069,3.213613091907982e-73,0,Parp2
2.1729428583682784e-77,1.2788756264620775,0.164,0.069,3.722033822099024e-73,0,Ube2q2
2.8157914769975048e-77,1.2296880003925423,0.171,0.074,4.8231692209490257e-73,0,Uhmk1
3.0523636332951805e-77,1.2677147781180529,0.163,0.069,5.228393667471315e-73,0,Flcn
3.4269993507229545e-77,0.7723070561493076,0.431,0.282,5.870107187853349e-73,0,Sod2
1.4171196835345933e-76,3.05822831602626,0.039,0.005,2.4273843059264047e-72,0,Trpm2
1.4505512107610306e-76,1.831984987512608,0.087,0.025,2.484649168912569e-72,0,Gm43796
1.640047752352652e-76,0.9236210484732372,0.317,0.184,2.8092377950048575e-72,0,Tmem65
1.6408244817517803e-76,0.8186931059213407,0.288,0.156,2.8105682547926243e-72,0,Orai1
2.902801461005293e-76,1.2258903974296311,0.173,0.075,4.972208622555966e-72,0,Bcap29
1.0355665380943334e-75,1.822118023634831,0.088,0.025,1.7738219231017838e-71,0,Slc26a11
1.144133166009968e-75,1.3900515180589137,0.138,0.053,1.9597857000584742e-71,0,Vav3
1.6710056948384528e-75,2.8321414111320697,0.043,0.006,2.862265654688786e-71,0,Gpr157
1.8748320192795538e-75,1.2211381255763065,0.172,0.075,3.2113997658239477e-71,0,Nagpa
2.091642391739887e-75,0.7397984363323964,0.36,0.215,3.5827742528112525e-71,0,Ptpn1
2.393634292154862e-75,0.5137789934954236,0.101,0.032,4.100056179032063e-71,0,Cd79b
3.4592062293146396e-75,0.833176490904473,0.336,0.198,5.925274350193046e-71,0,Vps4b
4.0044688271531896e-75,1.4355457175439041,0.131,0.049,6.8592546540306986e-71,0,Mfsd7b
4.914296206068503e-75,1.0538744152066895,0.156,0.064,8.417697971374739e-71,0,Csf2rb2
6.368352168481412e-75,1.5107642309320086,0.118,0.042,1.090835042939181e-70,0,BC037034
7.05402273629488e-75,1.4245566030515633,0.129,0.048,1.20828355449995e-70,0,Gmip
7.123324375298854e-75,0.4883669840290027,0.583,0.416,1.2201542322449406e-70,0,Hn1
1.0400960031446575e-74,1.0039586534981388,0.242,0.124,1.7815804437864838e-70,0,Tmem251
1.1549539870427052e-74,1.5991728155012122,0.106,0.035,1.9783206844054498e-70,0,Slc38a7
4.09839842964704e-74,0.4775159025696889,0.705,0.582,7.020146670142414e-70,0,Brk1
4.838178841074233e-74,1.2694226197972673,0.158,0.067,8.287316536876053e-70,0,Dennd4c
7.89946004951733e-74,0.9105290251704368,0.282,0.156,1.3530985118818235e-69,0,Tmem55b
1.1476257448622351e-73,1.1751070343767238,0.178,0.08,1.9657681383745226e-69,0,Cpeb4
1.570008292763275e-73,2.4259601005267477,0.052,0.01,2.689267204674214e-69,0,Naip5
1.8816235078872948e-73,1.3834929806567673,0.129,0.049,3.2230329066601473e-69,0,Dck
3.1320487482344804e-73,0.39184750830885035,0.798,0.679,5.364886300850842e-69,0,Rac1
3.4281107197970105e-73,0.7774013547614498,0.336,0.198,5.872010851940299e-69,0,Il4ra
3.7211125947201626e-73,0.7573351861424233,0.393,0.251,6.373893763496166e-69,0,Tmem9b
4.892994758977286e-73,1.077698180224485,0.201,0.096,8.381210722652193e-69,0,Pkn1
7.903755924894366e-73,1.4808951035282663,0.089,0.027,1.353834352375156e-68,0,Wdfy4
9.245852365795711e-73,0.6754291699624294,0.448,0.3,1.5837220517371473e-68,0,Coro1b
2.1985755873530004e-72,1.2854377536604837,0.153,0.064,3.765940123576954e-68,0,Tpra1
2.3031074557032583e-72,1.193518597753127,0.181,0.083,3.944992760874111e-68,0,Snx27
2.823350083093166e-72,1.040773439979164,0.169,0.073,4.836116357330284e-68,0,Hhex
4.376937354031985e-72,1.0560575749824044,0.213,0.105,7.497255993721388e-68,0,Naglu
4.87407010456248e-72,1.2267245255541628,0.122,0.045,8.348794682105071e-68,0,Gpr183
9.809681643339632e-72,1.6968918365806624,0.084,0.024,1.6803003686876456e-67,0,Mctp1
1.0407851809299223e-71,0.7168584045276514,0.333,0.195,1.7827609364148637e-67,0,Ikbkb
1.5494761621150912e-71,0.21223451688874906,0.882,0.778,2.6540977180869396e-67,0,Gnai2
1.612956884455753e-71,0.4655926584812021,0.751,0.654,2.7628338473842593e-67,0,Atp5k
1.7480915338100636e-71,0.8502865964091586,0.279,0.154,2.9943059882632576e-67,0,Cdc42se2
1.884629644375766e-71,1.8215291879366977,0.124,0.047,3.2281821178512494e-67,0,Slc40a1
2.1760792875773003e-71,1.8198146055818496,0.08,0.022,3.727406211691158e-67,0,Ccdc88b
3.2799466310172334e-71,0.7404014373520869,0.382,0.241,5.618220584269419e-67,0,Mrps18c
3.340645458893725e-71,1.2946295466157949,0.146,0.06,5.7221916065390615e-67,0,Camk1d
4.236067663849667e-71,1.2572365539079375,0.152,0.064,7.255960301408094e-67,0,Lrrc8d
4.763422052920884e-71,0.8179230031477209,0.301,0.171,8.159265634448183e-67,0,Tgif1
6.6760689401243085e-71,1.0379034519564838,0.218,0.11,1.1435438487538927e-66,0,Pip5k1c
6.796821578997908e-71,1.3377615432054655,0.138,0.055,1.1642275682665517e-66,0,Fkbp1b
1.1905633446411457e-70,0.9279887950080086,0.273,0.151,2.0393159530358184e-66,0,Fnip1
1.2213800148898884e-70,1.7400260776411391,0.085,0.025,2.09210182750489e-66,0,Aim2
1.4224529513537413e-70,1.0107745854642025,0.21,0.103,2.4365196603738237e-66,0,H2-M3
1.5875773877083367e-70,0.9532950598638545,0.283,0.161,2.71936130740561e-66,0,Dse
2.3989919731840783e-70,1.4800311033924016,0.112,0.04,4.1092333508670076e-66,0,Vps18
6.287655205023159e-70,0.701567238641182,0.378,0.238,1.077012460068417e-65,0,Spg21
7.180065180571527e-70,1.778591942855336,0.086,0.026,1.2298733647800968e-65,0,Ikbke
1.5665583157927613e-69,0.9855508115395921,0.242,0.129,2.6833577391214207e-65,0,Atg5
1.5993969171794185e-69,1.1934014381762363,0.172,0.078,2.739606979436626e-65,0,Fchsd2
1.7985039778550574e-69,0.8574160351982256,0.295,0.17,3.0806574636679278e-65,0,Hsd17b12
1.9555804685405382e-69,0.8227797418643656,0.322,0.191,3.3497137845630878e-65,0,Plbd2
2.0662671480488338e-69,0.76389872646535,0.199,0.096,3.5393089978928472e-65,0,S100a9
3.7817275151440924e-69,0.8345739451481129,0.314,0.185,6.477721060690316e-65,0,Edem1
4.836582165448636e-69,1.054290549042555,0.222,0.114,8.284581591196969e-65,0,Itsn1
1.1520180818110493e-68,2.34095301463936,0.051,0.01,1.9732917723341463e-64,0,Tlr6
1.3274900326361615e-68,2.0842957875781227,0.064,0.015,2.273857676902481e-64,0,Oas2
1.6004379171726638e-68,0.48788130456385503,0.195,0.09,2.741390108325056e-64,0,Sirpb1c
7.189772472328737e-68,0.9011655594377459,0.265,0.147,1.2315361267851894e-63,0,Mcee
8.410029910587445e-68,1.451541044150388,0.118,0.045,1.4405540233845235e-63,0,Galnt7
1.446703204852926e-67,1.4366358761927103,0.121,0.046,2.478057919592577e-63,0,Tpcn2
1.627906521434399e-67,1.3813699495026768,0.118,0.045,2.788441080564982e-63,0,Trim30d
1.6966912506140198e-67,0.6324711454410455,0.384,0.244,2.906262443176754e-63,0,Basp1
3.214505948725189e-67,1.2109141112103452,0.152,0.066,5.506127239571376e-63,0,Dennd1a
3.687412065227605e-67,1.815371792130096,0.077,0.022,6.316168126528364e-63,0,Dennd1c
4.74905623260023e-67,1.4743883480451383,0.11,0.04,8.134658420820934e-63,0,Apobr
5.4855145919917676e-67,0.7107619469122127,0.409,0.269,9.396137944622698e-63,0,Nfe2l2
5.575676488672809e-67,1.4450800221414632,0.114,0.042,9.550576257447654e-63,0,Mtm1
7.099653470512759e-67,0.7189055849144967,0.397,0.26,1.2160996429641304e-62,0,Epn1
7.820561851626506e-67,1.264480680243853,0.15,0.064,1.3395840395651042e-62,0,Ophn1
1.021054280044956e-66,2.2224396662741794,0.053,0.011,1.7489638762890051e-62,0,Fgd3
1.223244100391104e-66,0.3511651358876734,0.879,0.812,2.0952948195599222e-62,0,Hint1
2.067863001366326e-66,1.3366878377238103,0.135,0.056,3.54204253504038e-62,0,Ppp1r21
2.5261464535273677e-66,1.6574343397578781,0.087,0.027,4.327036260247028e-62,0,Bid
3.0493573962662113e-66,1.2977007353417647,0.141,0.059,5.2232442840643935e-62,0,Akr1b10
3.384362131356638e-66,1.3173625210567206,0.133,0.054,5.797073894800785e-62,0,Rnf141
3.4601830305640667e-66,1.2866713535995946,0.052,0.011,5.92694751305319e-62,0,Apoc1
4.6583618752848477e-66,0.9759228551560848,0.225,0.117,7.979308056175416e-62,0,Pcyt1a
5.995277234168616e-66,0.5637724935394741,0.674,0.572,1.0269310374407422e-61,0,Psmb6
6.158077487159611e-66,0.9479587337892763,0.243,0.132,1.0548170927755697e-61,0,Triap1
6.890790226074547e-66,0.5558583510073059,0.567,0.432,1.1803234578243093e-61,0,Mrpl23
9.136926658713111e-66,0.6442069886398192,0.373,0.236,1.565064167370969e-61,0,Sirt2
1.2123283505386352e-65,0.8441035106734127,0.268,0.149,2.0765972316376284e-61,0,Taok3
1.462711078055605e-65,1.6178797282182291,0.093,0.031,2.5054778056014457e-61,0,Il15
1.5284118918836426e-65,1.0580220630969674,0.205,0.103,2.6180167296074915e-61,0,Ralgds
1.6188919017614713e-65,3.5016779480153364,0.027,0.002,2.7729999385272243e-61,0,Tnfrsf17
1.8568693517087476e-65,1.0624741376057405,0.203,0.102,3.180631512541914e-61,0,Tfe3
1.941745927170486e-65,0.3500288606282175,0.89,0.842,3.3260165986503254e-61,0,Gpx4
3.086738925729548e-65,0.9646670555787897,0.279,0.162,5.287275105882143e-61,0,Rgl1
3.302678296590184e-65,1.478476419121591,0.106,0.038,5.657157654229326e-61,0,Tlr4
4.258867056102954e-65,0.8579796638357007,0.241,0.129,7.29501338039875e-61,0,Dusp6
4.938078327389942e-65,1.653302132714705,0.088,0.028,8.458434366986231e-61,0,Gm13139
4.9608809450703056e-65,0.6870456661042763,0.541,0.419,8.497492970810927e-61,0,Bola2
5.268472098020313e-65,1.3631600490850015,0.104,0.037,9.024365856698993e-61,0,Mefv
7.054473264309395e-65,0.9280295928995583,0.225,0.118,1.2083607254435563e-60,0,Ormdl2
8.80956055009236e-65,1.5296131322429618,0.103,0.037,1.5089896266253204e-60,0,Lrp12
8.928406258395824e-65,0.9177856958899158,0.236,0.126,1.5293467080006206e-60,0,Tmem243
1.4641630482139585e-64,0.914946693334902,0.244,0.133,2.50796488528569e-60,0,Hsd17b11
1.472814161127677e-64,0.6217649302819391,0.452,0.311,2.522783376595598e-60,0,Ddrgk1
2.3320130403828334e-64,0.5565045968303225,0.554,0.418,3.994505136871755e-60,0,Sdhb
2.9630046530639076e-64,0.7287688450090284,0.342,0.212,5.075330670233167e-60,0,Rnaset2b
3.7690102548532375e-64,1.0036844492764594,0.203,0.102,6.45593766553811e-60,0,Tspan14
3.986989547394888e-64,0.6732109467717842,0.41,0.274,6.829314395732704e-60,0,Stx4a
5.2591258759217725e-64,0.5444319990519733,0.59,0.459,9.008356712866404e-60,0,Vapa
6.050735719375919e-64,0.2626061061548084,0.534,0.363,1.0364305213719012e-59,0,Nrp1
6.415495741926621e-64,0.512405511029948,0.648,0.531,1.0989102656346109e-59,0,Rab1a
7.651209991096517e-64,1.2867388465256617,0.137,0.058,1.3105757593749223e-59,0,Znfx1
7.975439025476796e-64,4.8240265924001795,0.019,0.001,1.3661129506739204e-59,0,Gm14461
8.493158541231105e-64,1.2851784859734008,0.116,0.044,1.454793126527476e-59,0,Sla
1.7185431296399333e-63,2.1081332218525732,0.056,0.013,2.9436925267602416e-59,0,Slc16a7
2.1889890587804738e-63,1.0163302354863855,0.206,0.105,3.7495193587850734e-59,0,Fam21
4.415382124621629e-63,1.989791423047822,0.062,0.016,7.563108041264388e-59,0,Pctp
4.8006470491540836e-63,0.6430386845438036,0.429,0.291,8.22302833049603e-59,0,Stra13
5.022660774565761e-63,0.6031460978520136,0.217,0.111,8.603315640753692e-59,0,Rel
5.526802402719775e-63,0.41791966997117536,0.738,0.631,9.466859835618702e-59,0,Tomm7
6.017719869304234e-63,1.4383330547034796,0.118,0.047,1.0307752364131223e-58,0,Ddhd1
8.77483632136348e-63,0.502957500241909,0.605,0.471,1.5030417134863506e-58,0,1810037I17Rik
9.602903116628622e-63,1.314829643536556,0.125,0.051,1.6448812748473166e-58,0,Cryl1
2.401141443606992e-62,0.8993982433089687,0.245,0.135,4.112915178754417e-58,0,Pts
2.43566189898654e-62,0.6389812967020421,0.426,0.29,4.172045266774044e-58,0,Dnajc19
2.768580894260685e-62,0.5123527336876259,0.586,0.449,4.742302213779127e-58,0,Rab14
3.3590809149391605e-62,0.8598965735810955,0.188,0.092,5.753769699199288e-58,0,St8sia4
3.518604665884299e-62,1.291722629917111,0.129,0.053,6.027017932193216e-58,0,Mgat5
4.094452063887634e-62,0.7440074454968966,0.351,0.223,7.013386940233129e-58,0,Cflar
7.200627051048289e-62,1.3942512407994085,0.109,0.041,1.2333954075740613e-57,0,Slc45a4
7.20430829335026e-62,0.5646204080045137,0.531,0.399,1.2340259675679659e-57,0,1110008F13Rik
7.2577775666580205e-62,0.31899428590495793,0.878,0.82,1.2431847193928523e-57,0,Atp5h
7.877209678406477e-62,0.8411130274133949,0.235,0.127,1.3492872458142455e-57,0,Acer3
1.8694404953042246e-61,1.6480078330451922,0.083,0.027,3.2021646244066064e-57,0,Ermard
