umapintegratedsctrpca_1,umapintegratedsctrpca_2,SCT_snn_res.0.8
-11.382739715616111,4.6711835897060325,0
-11.279151611368064,5.440409187087624,0
-8.527087860147361,7.582880977401345,24
4.317764587362405,-4.949769970169456,25
-7.679197006265524,6.30083895088157,1
-10.618960075418357,5.4084482228847435,0
2.3686969947415557,-13.376175400009544,16
3.139940328558084,-13.792994972458274,16
-8.491513900796775,4.873118880996316,1
-9.320363693277244,4.097264293441384,1
-8.83183925632656,-4.3401408159641335,0
0.1878842112022603,6.827730182418435,4
6.252343482931253,1.0406625306697777,11
-11.541055374185447,4.7560715711208275,0
-6.983228378335837,3.102630380401223,1
-0.228884421626929,-8.116427894821555,27
1.347358412702676,-0.025684442510993263,18
-7.3850924301546845,5.011090282210915,1
-10.652441673318748,-1.4336378538517067,3
-9.831923179666404,3.0913617646785667,0
-0.45346122268855926,0.1396211123557975,18
3.066876239736673,5.88221741081199,7
-10.643403701822166,3.364142421493142,0
1.8257542323666776,-10.297980781784446,16
0.0072355863052571134,-8.338628288498313,27
3.9768741798001495,-13.018224235763938,22
-9.429839782754783,0.07859598458728097,0
-8.72226017002285,-2.9622724020389626,3
0.7529707026082242,3.1003575360866478,4
2.977758235891458,-7.896597858658225,25
3.574520177801248,4.074718955764382,4
1.4497599076825345,-13.067377563705833,20
5.902429408987161,11.643447402724831,12
9.382413215597268,10.226783279189675,12
2.261350698431131,-10.93140267967263,16
9.040770835836526,5.792897704848855,10
4.16192466731846,-12.549799438705833,22
-0.2593850720328128,-3.5992183649448464,23
3.866207189519998,-14.063302513351829,20
2.6902130317288604,-13.239318367233665,16
1.935906357725259,-10.486378189316184,16
6.683052844961282,11.09004736305198,12
-10.985253982583885,5.370506767043679,0
-7.819038085977438,-1.623976703873069,0
-8.322179489175682,1.772203568229287,0
-2.1185466576021943,-7.379929062118919,13
-10.239637069742088,4.458541873702615,0
0.40161151405155304,-1.988997217407615,23
3.0073264312344756,-13.690315719833762,20
3.5392289828854766,-14.117683883896262,16
1.4724561643201077,0.10749855996093056,18
0.3882032107907498,-12.036803718796165,21
-6.387973480264548,4.98241567970237,5
-9.344027214090232,4.045269969710915,0
-9.163425140420799,1.383958939323037,1
-7.681231193582419,5.6982550656886986,1
6.9743154716092315,11.662368301162331,10
-7.942866973916892,-0.5237283372787545,0
-10.818434410135154,2.297217372665017,0
-9.886355094949607,4.8699326551052025,1
-10.850036315957908,3.3925364053340843,0
2.676514453848001,-12.740352150192649,16
8.767818756063576,9.55230093360862,12
10.435010261495705,10.067499641189187,7
-11.14386718753994,1.7795796430202415,0
6.812273330648538,11.135809425124734,12
5.884642906149026,2.909794811019509,11
8.294708557088967,8.669815543899148,8
-9.029390983621482,3.775346282729714,1
4.164848632772562,-4.951396461716087,25
0.3393826257783139,0.5103107726665428,18
4.666829414327737,-13.544281479111106,16
4.065920419653055,-13.300719734421165,20
-9.412816696206932,0.34881198764762184,0
3.9859264564114776,-12.930321212997825,16
-9.178833656350974,-0.43781545399704674,0
-0.03455672446906921,-8.359161850204856,27
-8.812985115091209,1.0025616920085838,0
1.6079859208661282,0.6363017594905784,18
-10.96422737125576,3.4985482728572777,0
-8.410393409768943,6.802506450423806,5
-10.101949386636619,4.212143424758523,0
-8.699278526346092,-3.893031831970603,3
9.141554183920022,9.077917579421609,12
-5.728619747201804,0.7521327769847801,5
1.049438960512277,1.0689959561916282,19
-9.87511318210781,4.401746753463357,0
3.0168152522641387,-13.817162986984641,16
-2.513204269449118,-7.824375149002464,13
-2.7332410145205293,-7.800637241592796,13
-11.293033294717674,1.9709162747951439,0
2.330936021764871,-13.190777298202903,16
-1.674716644327048,-6.0019521677402565,26
-3.0016173649233613,-7.041659828415305,13
8.725651092489358,7.390225414046853,10
-10.648462944070701,5.144701961288064,1
-1.6856555271548068,-5.243175979843528,26
-10.507401161233787,-0.44681253670731286,3
-2.378553800622824,-8.046256061783225,13
-10.341684989969139,-1.173686381569297,3
1.469347305257913,-12.394891258469016,16
4.413163490255472,7.631801608810036,7
-7.741344623605612,2.6234729325862816,0
-9.497683219949607,3.7855112588497093,0
-8.107924156228904,6.123972419509499,1
-9.877587966958885,-1.0511831009296486,3
-9.558983497659568,1.4576969182582786,0
5.707254238088724,11.312665466079324,10
0.31311920996486786,-8.567110534897239,27
-8.888428382913474,0.41206133724173805,0
2.863810129125711,-12.973063942184837,16
0.9640876721936429,0.006699662515728691,18
3.678413696249124,-11.502721306076438,21
-9.676810913125877,-1.2255547010807106,3
1.0366897654134,0.01859614611586831,18
-1.3559600639742648,-5.17029142021218,26
0.0828498682352865,-3.1950490438846657,23
7.946591205556985,7.818554404983132,8
-7.508432083169821,5.453748706588357,1
-7.578199081460837,4.14955664039573,1
0.28135282512485627,0.06030632914027474,18
1.585405893285867,-13.045861717453391,20
0.19633624668895844,-0.08150314646789529,18
-2.986445121805075,-8.058588978042991,13
-4.329091720620993,-8.034256454697044,13
-4.553634338418845,-7.214139457931907,13
