umapintegratedsctrpca_1,umapintegratedsctrpca_2,SCT_snn_res.0.2
7.6850940669787535,8.713158990372138,0
7.738635727287591,8.533832932938056,0
5.953835674644769,4.500906850326971,0
-0.9584309374081488,-5.443232630263849,10
7.383808323265375,4.743570710648016,0
8.290915676475823,7.363001729477362,0
0.17847102236872964,-11.499483679305596,5
1.5020478452456598,-12.03463611460833,5
8.193962284447014,5.750551129806952,0
5.5417434657824645,8.282081986893134,0
7.893308826805414,8.181387330521064,0
-4.025236896156012,6.527645493973211,4
-1.9709837948071356,2.851072455872015,4
7.585810371757806,9.024521256912665,0
8.265474506737053,5.171302701462225,0
2.7218243564379816,-11.419365499984307,5
-15.269048503516853,2.2144044890293637,12
8.292599865318596,5.1716135992893735,0
9.159458347679436,7.520484830368475,0
4.464281746269525,6.995139504898504,0
-15.360789111732185,3.251864577759222,12
-5.710287383674323,5.112732316482977,4
8.29556579244262,7.353794480789618,0
2.1820544685137873,-9.622676466476006,5
2.59064430844909,-11.417667959701104,5
1.4682979072344904,-11.823266600142999,5
8.23450393331176,5.846972848404364,0
9.794971653343499,7.0505198492893735,0
-2.6969616924511786,6.519044305313543,8
0.26854582977420144,-7.295083139907404,10
-5.493799499152838,4.601603414047674,4
-0.343307278035819,-11.887709234725518,5
-9.744111827491462,2.619563485611395,1
-6.982740691779791,2.6986378683933774,1
1.9621062959445124,-12.24700412608294,5
-6.425862601875006,2.94336166523786,1
2.593101927162469,-7.785366629134699,5
9.326904484154046,-6.755821798812433,6
0.2155458415759211,-11.493013952743096,5
0.21338213336592965,-11.461077307235284,5
2.1320552314532404,-9.656753157149835,5
-9.24018745767945,3.141933347214178,1
8.010070988060296,7.895052815903143,0
8.816448398948967,5.816958810318426,0
9.427834698082268,6.159425641525702,0
13.411374279381096,-2.621417616378351,11
8.275619694114983,5.6436523451695,0
11.930411526085198,-6.175078962813898,6
0.921744116665185,-11.886865232955499,5
0.4946836317790156,-11.692626570235772,5
-15.2620409046399,2.18832483433576,12
-0.11109001088017173,-10.981703375350518,5
8.535748669029534,0.6758118524441282,2
5.012736030937494,8.240028764236884,0
8.670015522362053,5.765724088180975,0
6.9708511317980895,5.946233178604559,0
-9.793659976600349,3.321676875580267,1
9.284950443626702,5.798131848801092,0
7.3255793536914,9.308629418838935,0
5.733916469932855,8.38099708699079,0
8.352733799339592,7.1867503180393735,0
1.5549802268756037,-12.599666212569756,5
-7.9127781902539125,2.264383222092108,1
-8.607832721351325,2.3607493891605893,1
7.869560428978265,8.533043290604072,0
-9.912789157508552,2.5248612418064633,1
-1.9932761703717108,3.0886596693882504,4
-9.229060939429939,3.903801585663275,1
5.606780239464105,6.650936032761053,0
-1.0797012363659735,-5.185511682998224,10
-15.445003322242439,2.903360988129095,12
0.10028689456111245,-11.77985153056292,5
0.5160189355624323,-11.139672850142999,5
8.531845280052483,6.23623743199201,0
1.7724817479861383,-12.509101484786553,5
10.316425510765374,6.516604806412176,0
2.2943665469897394,-10.835669134627862,5
8.087983318687737,4.8168119444737,0
-15.425580791114509,2.6116212859043637,12
8.451602169395745,7.466485406387762,0
5.803743072868646,6.89707317494245,0
7.225261875511468,6.539913560379461,0
9.339686581016839,5.657644177902655,0
-6.7167990719067445,2.2839657320866147,1
8.12193126332885,0.19594078801961348,2
-15.1717670475232,3.2636450781712094,12
8.776567646385491,7.3528856291660825,0
1.5804727758181696,-12.53539523936419,5
3.058737465263665,-2.8134439931025943,7
13.373914905906975,-2.4405506596675357,11
7.496263691307367,5.449088479507879,0
1.546635576607049,-12.654640768538995,5
1.191134997726739,-3.8494738087764224,14
13.538456150413811,-2.671120975982233,11
-8.692243388770759,3.7694159998783627,1
7.076307484031976,8.812705422867255,0
1.1630843366397028,-3.937088345061823,14
9.523611256004632,7.198301698196844,0
3.011615225197137,-2.445598457824274,7
9.231588550926507,7.617315198410467,0
2.4514853442919855,-12.254703138839288,5
-7.439132979987799,5.457382108200506,4
7.436035820366205,6.3051351561436215,0
4.866122909904779,6.5193871512302914,0
8.349368282676995,6.172837163437323,0
10.09796065938598,7.349065686691717,0
7.897827812553705,5.45427885197492,0
-9.843548587440193,3.2045895113834897,1
2.4319238151324396,-11.410132025252862,5
5.458859154106439,6.808192159164862,0
0.05931167219704442,-11.868934248458428,5
-15.45111446726197,2.523067380417303,12
1.2852106775057917,-9.844508741866631,5
9.020038792015374,7.81252088688703,0
-15.315234950660408,2.3371569170841733,12
1.2637041295779352,-3.8727940068355045,14
11.101892658592522,-7.266644094955011,6
-7.5036080394970766,2.677398826111273,1
6.1795889819872984,6.489915276993231,0
6.612472244621576,5.927596951950506,0
-15.499862483619392,2.8613626017460385,12
3.4909791435015802,-10.708288763534112,5
-15.451537898658454,2.481311704147772,12
2.997159906746209,-2.5950706944575748,7
2.7279393161547785,-1.5655886874309022,7
3.4361729110491877,-2.7664092526545963,7
-15.444396785377204,2.6929437174686948,12
2.0616604770434503,-11.508527372848077,5
0.19290790808326058,-11.800770376693292,5
7.994987675072015,6.973644162643866,0
7.408984848381341,8.230042840469794,0
0.5781972492945795,-11.482351873885674,5
-4.314653209327399,-7.386549089919611,9
5.041807838798822,5.376277829636053,0
1.846282907844842,-11.64183769084124,5
11.210169025780022,-7.227909182082697,6
-0.4533418034302587,-11.939355467330499,5
8.307060428978264,5.178851510513739,0
-7.5766060863720766,3.4259728445896664,4
-7.97061901438111,5.062268163193182,4
-10.578995517371833,-4.167353247176691,3
8.262697407127678,5.376329804886297,0
0.654697784305871,-8.36576804972796,10
1.5537065948260431,-10.493785475265069,5
3.1019606078875666,-2.8586925015559634,7
-0.9698218022572394,-11.847875212203546,5
-0.5417779003369207,-11.281082724105401,5
-8.372083476661384,3.834508325088934,1
9.884462543846428,7.178222562302069,0
7.434216209770502,9.30417766712995,0
-2.1244793449627752,6.8751753821262875,8
2.720907398582757,-1.1168278203120667,7
-9.530767253516853,2.84615912579389,1
2.786010929466546,-1.2993391499629456,7
8.09803218495971,5.354999448288397,0
5.915248581291498,4.595768357742743,0
7.568949409843744,-7.050138567458673,6
-0.9541239653813238,-11.656059835921807,5
2.980302282692254,-2.370027874480768,7
-0.9115254198300238,-5.4541164383998355,10
-15.407191089271247,2.521195794571356,12
-0.9112961207615728,-11.724025343429131,5
-2.0062225376355047,7.390296842087225,8
7.551467605949701,9.019946481216865,0
13.468357273460686,-2.3458281502833804,11
-8.642648509620368,3.292999650467352,4
8.864137836815178,7.143212224472479,0
9.769407459617913,6.66846981190534,0
0.027952299652942048,-6.886296366225763,10
-7.449858001350104,2.870335484970526,1
2.2521419013751154,-8.199781034957452,5
-1.678339770911872,-8.29233989573626,13
-9.291831782935798,3.9579442992100278,4
2.336590238930047,-12.288567160140557,5
-4.229577354072272,-7.256035898696466,9
-3.3267665420758123,-6.911014650832697,9
5.038913914085687,6.885383035171942,0
8.550195881248772,5.422124291885809,0
-0.7042948518978949,-11.50869903422503,5
10.146248051048577,7.363035108078436,0
-3.8200367008435125,-7.786927793990656,9
-8.800336650489509,3.1499694838413754,4
8.362849422813714,0.3181702747234862,2
5.985073276878656,6.284477616775946,0
7.185328194023431,9.218233491409736,0
0.15792297673350625,-11.510387991439385,5
-15.529776385902107,2.630634452331976,12
13.482960888267815,-2.550950144301935,11
1.10695130479461,-11.146323774825616,5
10.332433887840569,6.5624922766575375,0
2.4058219875109796,-1.1387089238276917,7
7.523471065880121,8.36760940693708,0
8.425912090660393,5.102430726517157,0
-10.877332500098884,-3.809494350921198,3
0.4737030352366572,-11.317846869002862,5
0.7768002237094049,-11.722102736007256,5
1.348063537002862,-3.9174531445613345,14
-0.4852474247204656,-11.59221610880999,5
-4.508975318549811,-7.884057615768,9
11.487488933922112,-7.220612619887873,6
0.8850500668299799,-9.606194113265557,5
-15.326561740516365,3.3122805609592954,12
4.884548851372064,6.933410550583319,0
-10.999252132056892,-5.71929178095965,3
14.064461895347893,-1.041373704444452,11
0.9416685785067682,-10.632790182601495,5
-15.156000903724372,3.5388785853275815,12
7.1505081142199645,7.775556947220282,0
-1.6908067976223822,7.2136482252964536,8
7.686041065574945,4.924608136642889,0
7.520137497307123,6.7077135100254575,0
-1.290838173507392,6.459782506454901,8
-7.273361972449957,3.6259635939487973,1
-0.17759182202690788,-11.882188414107842,5
-15.517603686927497,2.591468717087225,12
8.00620336187011,5.171251679886297,0
0.8036261881602411,-11.951828573714776,5
5.915235706688226,6.517300988663153,0
7.317594715477289,7.736283685196356,0
-0.7985638295399542,-11.807517622481866,5
8.783766933800042,6.764184857834295,0
9.187566944481194,7.845545674789862,0
1.7607165063632135,-11.605762098800225,5
7.813506790520013,3.57309045933576,0
8.38594836843139,1.3328855290302795,2
-15.262079051612556,3.0586685194859067,9
3.1423754180682306,-1.5256843314280946,7
0.9875079478037958,-10.830822561751885,5
-9.527297786353767,2.6124795927891293,1
13.568170734764397,-2.3666158661952457,11
9.32231254232055,6.865597154129461,0
1.210047909141839,-3.8352910027614078,14
7.468248077751459,4.349787618149237,0
7.419843860985101,-7.432376478683039,6
-0.4871252094494695,-11.211135481368585,5
-0.8290005837666388,-11.769262884627862,5
7.416563221336664,9.270788575638251,0
8.165641018272698,7.934819127548651,0
5.381852337242425,6.883120442856268,0
7.9977347339404234,8.30363121174665,0
0.7668927992594843,-11.450400923263116,5
-9.652729800819099,2.533800269592718,1
2.8950464214099054,-7.894648169051691,5
-0.040947473524748756,-11.013357733260674,5
-7.6791661297070375,4.526491071213202,1
-0.49948768961304374,-11.834109877120538,5
10.57255668294555,-6.679450129043146,6
7.995398708702386,7.064451123703436,0
7.489815899254144,5.258325005997137,0
0.4721334661257868,-11.310191725265069,5
9.689854809166253,6.552114392746405,0
8.712455936790764,-6.511540506850763,6
-9.068425944923103,3.9925927176365414,1
8.397461124779046,6.382207776535467,0
-6.169302276252448,4.962396050919012,4
2.730508514763177,-0.914659176837488,7
-0.5694453631626959,-11.767980192672296,5
-0.31261470067375846,-11.700873945724053,5
0.1434761370432978,-11.391360853683038,5
-8.993051341651618,4.0199669852146664,4
-15.441148570655525,3.1345447554478207,12
-0.11680621552342124,-6.569647406112238,10
-1.0862263952481146,-11.748446081649346,5
3.0867320979846125,-2.5716298565974673,7
7.584868141533197,8.526940728653388,0
7.154598423363031,7.203832055557684,0
-0.27519463646286674,-11.913889502059503,5
1.559036322952569,-8.541104887496514,5
0.954206594349206,-12.459521864425225,5
7.809425541282953,6.009282971847967,0
11.814734646202385,-6.129006002913996,6
-7.648630431770026,5.428523923386053,4
4.9712831462634215,7.079378034103827,0
9.374180027366936,6.953006650436834,0
3.0170483077777033,-2.021580551635309,7
5.445559688926996,7.479973699081854,0
-15.05746155130738,3.501355077255682,12
-0.9586260234104986,-11.677566145431085,5
1.6007208312762384,-12.538003538619561,5
2.814354845405877,-1.8071336493602235,7
1.0871946300280695,-12.476295088302178,5
7.927890011192621,7.916355515945868,0
9.261499592186272,5.307759191025213,0
-0.4262501810776586,-11.749744986068292,5
2.972040840507806,-9.369974707137628,5
-0.9679994498478766,-5.382330988418146,10
2.738415190101922,-1.119032953750177,7
-2.6588314090954657,6.4509223952183286,8
-0.3935969089257116,-11.625409697066827,5
-2.135716251014411,7.967877294052557,8
8.457474895836175,6.239791776169256,0
5.250246235252679,8.031032945145087,0
-1.9017290388333197,3.9679366602787534,4
3.18341774594909,-1.870123361121698,7
7.1966626132739195,6.443711663711981,0
7.700771042228998,8.50709571980329,0
8.856928058983147,7.61366834782453,0
13.459490009666741,-2.603378866683527,11
-1.4006262336956854,3.6034626021275082,4
9.035519787193596,6.46590747975202,0
-0.8615506802784796,-11.843420599471612,5
8.24178046834594,2.238769675720648,2
0.6998408521426325,-11.26171359873919,5
8.569812008262932,5.425304795731024,0
12.96767444265014,-2.9972594723811588,11
-15.544829181312263,2.844787503708319,12
5.567249008537591,6.77356186055036,0
1.7444867576373224,-12.486761663924737,5
0.21317239952212624,-11.127808187972589,5
9.296706386925042,5.742772485245184,0
1.1570028747332697,-11.923375700484796,5
9.790765949608147,6.6947554602512875,0
-8.053603938697517,5.122257615555243,4
7.4428431476367125,8.914342309463935,0
1.2573469365847711,-11.230878447066827,5
2.7431485141528253,-11.503998373519464,5
7.263345428825677,6.676227475632147,0
4.958857246757806,8.075693513382392,0
9.275045582176507,5.714017297256903,0
7.480529495598138,8.9939998640904,0
2.781057306648553,-0.8429647431483706,7
-7.515548518775641,5.198575879562811,4
-7.3832467113720766,5.5601753249058286,4
1.2444581474078302,-10.168334578048272,5
11.41063804280883,-6.1042395577540836,6
10.363683887840569,6.497366334427313,0
0.9432546581042414,-12.390483473311944,5
-0.9002104316937323,-11.424817656051202,5
-7.448807529090582,5.622637177933172,4
13.997288891197503,-1.6746269211879212,11
1.3648559535754328,-12.53267249919085,5
1.6876601661456232,-11.250293348800225,5
-4.159817508338629,-8.652279470931573,9
0.7719856585276728,-11.214505766402764,5
1.5465914691699152,-11.153451536666436,5
3.0822975124133234,-2.8321159825435123,7
8.40639514577514,7.170802976120428,0
-15.10604553568238,3.531283046234564,12
-8.929679683326423,3.0251437678226987,1
2.673506447197259,-11.38515338755755,5
6.848108955742181,5.746202851761297,0
0.4599233652365809,-11.21727714396624,5
7.599363514305414,7.073625470627264,0
-1.4142786775814886,-7.834236715804621,13
2.806810089470208,-1.6830155596843202,7
9.384967037559807,6.734335805405096,0
-0.3618634854542608,-11.185314749251885,5
-0.5081688677060003,-11.111775969039483,5
-6.746743014930426,5.59696855686994,4
5.509132572532953,8.505970384109931,0
7.613906570793451,8.478134538162665,0
-0.7783294831501837,-11.831096266280694,5
-0.9595783864247198,-11.69562587596087,5
4.526172348381341,6.941814805496649,0
7.304481693626703,7.8136061682591,0
10.697164722801507,5.681853200424627,0
3.0508040870440607,-2.7456298813929996,7
10.890598484398186,-6.635775660049005,6
-1.0169175182568426,-5.295264814864679,10
1.0333746160281305,-11.757062529098077,5
3.1238624538195734,-2.746642206679865,7
3.160715052009881,-2.7119897351375064,7
-0.4005311642872686,-11.757692907821221,5
-11.0170457874524,-4.788926695357843,3
-0.9384533082234259,-11.734687422286553,5
11.607735821129143,-6.333452795516535,6
5.531782337547601,6.741942788589911,0
-0.38271071660393424,-11.723648642074151,5
-0.924491873859107,-11.802518461715264,5
13.424759098411858,-2.2672954545131168,11
9.376520344139397,7.443504716385321,0
-7.532611182807623,5.532621289719061,4
-10.73436527597779,-4.433627699386164,3
-0.998255780814826,-11.753405188094659,5
5.52459115636474,5.401033307541327,0
1.9581562961352472,-10.556887243758721,5
10.646623798729241,5.627972032059149,0
6.810175606132806,6.6926473631748715,0
-0.14592585611218162,-11.61287269450335,5
4.662381359459222,7.035582925308661,0
9.426408954979241,7.547751809586004,0
2.761141249061883,-1.8231433377376038,7
-9.902446559547126,2.9238785757908383,1
-0.37682663547867484,-11.815757368575616,5
10.93038959157592,-6.483010386001154,6
11.537976452232659,-7.2953077302089175,6
-0.3875275169598455,-11.510182951461358,5
-3.4771287952648993,6.596782590378241,4
7.350676723839105,6.7903551115879575,0
-15.237458995460212,3.3868609919437924,12
-0.5075038586842413,-11.997907255660577,5
5.031920143486322,7.05287733219953,0
9.57956237447387,6.511991406906561,0
-1.2419175420987005,6.50554838322492,8
-2.008823922752082,2.750458384979681,4
9.525819012047112,6.347693826187567,0
7.618695923210443,8.719869042862372,0
0.2465601797116404,-11.66338882304339,5
2.039640375496209,-10.48544177867083,5
3.072183081032098,-2.6180938229670963,7
-0.4319618259655828,-11.535540197860284,5
9.325044819237053,6.179544831741766,0
-0.1284967129217977,-11.781453703414483,5
-0.5167981301533575,-11.68619975901751,5
-8.878626636146247,3.6832968249210873,1
3.0830985988391046,-1.2702959523311097,7
8.132155605675042,4.445745851028875,0
7.2168957675707945,9.186984445084052,0
2.0218954767001276,-12.352911566268487,5
-8.709338000892341,2.2427689089664975,1
-7.143276027320563,5.4008125319370786,4
-15.472114375709236,3.084503079880194,12
9.093668171287835,5.205588246811346,0
9.574756809593499,6.5838169112095395,0
9.703973957420647,6.932145978439764,0
1.3095018352282648,-12.199333761703057,5
-1.9136367355572577,2.7908898844608823,4
8.214367100120842,0.7250554218182127,2
5.808974930168451,8.540571595657783,0
0.6034844602358942,-11.811485861312432,5
7.234992214561761,6.401725198257879,0
10.226061054588616,6.566764260757879,0
7.688241669060052,5.067435170639471,0
9.247036167503655,7.570631410110907,0
-2.374075225471198,6.4778269781956235,8
1.369866081596673,-12.50192699290423,5
0.22549706053859048,-11.247971151839776,5
-8.856003574012458,2.6728250040897885,1
8.405637928367913,7.721379186142401,0
0.19927936148768716,-11.907211874496026,5
1.158911057831109,-11.950537298690362,5
8.121619411827385,-7.862370108138605,6
2.6350557292712335,-0.7686710105052431,7
1.3470972265017633,-12.16251048899798,5
0.6848837221873407,-12.280333136092706,5
-0.8558127795445318,-11.95244846202044,5
8.058613010765374,3.053311969269232,2
7.155777164818109,6.5350097670445,0
9.55421943318969,6.242246533859686,0
7.213418194176019,9.325437928665595,0
9.355014988304436,7.587405110825018,0
9.250327297569573,6.138691331375555,0
7.569759556175531,5.6418355955967465,0
-1.755999020217597,2.8956340803989926,4
1.6827510083926325,-12.372377012740655,5
11.584060856224358,-6.728201006423517,6
-7.18677883493775,3.3741470827946225,1
-7.004463008521735,5.660068418014959,4
-15.540226749061286,2.744570399750189,12
2.871236988426507,-9.480106924544854,5
-3.25577001917237,-6.6914492592921695,9
1.0134065831912165,-11.224677656661553,5
7.19379109990722,9.393589402664619,0
7.215182968498529,7.964778329361395,0
7.396947571159662,5.314413453567938,0
5.901534267784418,5.7008131995091,0
2.697913833977044,-0.7981722102275332,7
-3.808896592734992,6.517956639755682,4
-2.2551985298382635,6.510863687027411,8
-9.232831767677009,3.9860075964817563,1
0.30951807749396615,-11.692235563766046,5
2.0295843566668634,-9.776652906905694,5
-10.413378528236091,-3.73870096064715,3
0.7685167874110346,-9.626126860152764,5
9.195409962059319,5.115200902450995,0
-6.188263229011237,4.434653188217596,4
0.5519489730609064,-11.52184543467669,5
-9.929236224769294,3.0814832701572934,1
-10.855117610572517,-4.026345585357233,3
1.3919633115542536,-12.587103460799737,5
3.0482022250903253,-2.1329091534724673,7
2.7215985740435724,-1.020949219237848,7
-0.6321337734448309,-11.775903318892999,5
0.978977569462121,-12.668248747359796,5
7.001238056541742,7.243117238510565,0
8.156974979759514,7.385604764450506,0
1.3470158065570002,-11.936455343734307,5
2.8196582282794123,-1.8805175767054993,7
1.698614188553155,-10.741525267135186,5
-6.847585967658698,5.047202493179754,4
8.270133205772698,7.398371602524237,0
7.536348053337396,-8.441412542830987,6
11.651900478721917,-6.13760814524798,6
7.572932907463373,-8.526897047530694,6
6.07389945638305,6.918031121719793,0
-1.4873413358914251,3.748065854538397,4
1.1748514856112604,-3.9308877930751285,14
5.339185425163568,7.764247800339178,0
7.040101715446771,7.996262933243231,0
8.25187797200805,2.1455303683170834,2
8.851916500450432,6.286260510910467,0
3.1327335323107843,-2.943194483291193,7
7.037447162987054,5.77202263020368,0
-9.83647709238404,2.849701310623602,1
-9.61869030344361,2.924438621033148,1
8.70724506032592,-6.6555605874171695,6
7.1727883304370055,5.82572832249494,0
5.617206760765375,6.686620618332342,0
9.388220974327385,-7.007045362960382,6
4.91342229497558,8.094405557144599,0
0.007439551026881264,-11.693546865951104,5
8.014579960228264,6.397323037613348,0
7.7841870273364195,5.640898133743719,0
2.1813034499896173,-9.71938953257708,5
3.263808199287713,-11.816931341659112,5
2.1337933028948908,-9.67832622386126,5
1.5482408489001398,-10.48541030741839,5
8.13422603261596,6.895242597092108,0
9.709898182274163,7.160541917313055,0
10.72031993520385,5.595896626938299,0
-7.718115142463385,5.466544534195379,4
5.105968662620843,7.864910508621649,0
1.3019024814379816,-3.9039367184749088,14
1.6190475906146173,-12.46262035227923,5
10.774687954307854,-6.481941793929621,6
0.22521979463225655,-11.406582449447198,5
-14.98718624460572,3.6540102019199887,12
-8.97632484781617,3.9185077204594174,1
8.39343948018676,6.121715928543524,0
0.5417313660395746,-7.488442038070246,10
0.20875457775718026,-11.575612638961358,5
2.544139810921014,-8.272460554610772,5
7.49823445928222,-7.893488977920099,6
7.189877220512689,5.996667767990545,0
6.993369289757074,6.1718858733067075,0
1.0744624818575983,-10.894548033248467,5
-15.146775058387458,3.4563008799442807,12
8.03353900563842,5.728425408829168,0
0.8046727861178522,-8.570396040450616,5
8.587182232261956,5.098363305557684,0
0.1016036356700068,-11.515263174544854,5
-8.508398822425544,2.7278641714939633,1
-1.9329714094387884,3.2841102137455502,1
5.95209998738891,8.53896942280622,0
5.917440601707757,6.376404191482977,0
8.037793346763909,6.2732490553745786,0
0.6752106632006769,-11.334136580001397,5
1.1779367412341242,-12.658060644637628,5
3.0615884746325617,-1.7289842114558656,7
1.455177017570794,-12.504950140487237,5
10.374777027489007,6.515949632156805,0
2.204096742988885,-1.3612006650081117,7
-3.6106696640240545,5.811556722153143,4
4.9012147868884215,7.011218930710272,0
3.039942451835931,-1.6728560671916444,7
0.16216566515094094,-7.049344633590265,10
4.8498584712756285,7.2307309164890805,0
4.7502843822253356,7.251224423874334,0
1.2978944267047052,-3.8782351956477603,14
7.101030537010492,8.362395669449286,0
7.793867775322259,7.8359788908848325,0
1.5326376642001276,-0.8091309414020021,7
7.026162334801019,7.56798734806867,0
7.77017802846557,3.242901231277899,0
-8.435568622230232,2.0190636172184506,1
7.537213512779535,8.69834270619245,0
-15.4438617740857,3.1448661341557065,12
7.487605759025873,6.718625451553778,0
4.512630649925531,6.84380521916242,0
9.400137134910882,5.852296258438543,0
7.715242573143304,8.81326427601667,0
-15.551670840858161,2.5845755591282407,12
7.981722065330804,4.491293336380438,0
4.732023903251947,7.23701229237409,0
-7.986524394630133,5.332157994736151,4
-7.239825538276373,5.731783772934393,4
2.4676546539080744,-1.5638146147838075,7
-15.32394390451783,3.261101390350775,12
2.5444211448443537,0.8734724774250547,2
2.1958891834033136,-10.134164427291436,5
7.688827701927484,7.698092843521551,0
-3.720491460441291,6.311316396225409,4
6.967794128776849,5.979533101547674,0
-6.783295444129645,2.790325547684149,1
2.588334270836175,-0.9849112377276857,7
5.576901146293939,6.955263043869452,0
2.5574798072589044,-0.7616037473788698,7
-3.639526656745612,4.958524610031561,4
-15.32889538156861,3.2747696890720883,12
7.9702150310290465,4.886400605667547,0
-0.06511160629862495,-11.457397078048272,5
-3.3435051952587957,6.366486932266668,4
-9.192777446387947,3.7378064646610776,1
-9.591392329810798,3.369488860596136,1
-14.97696667063111,3.5320779337772885,12
7.334521957756341,6.749391461838202,0
-0.7857158099400396,-11.930768583785577,5
9.193655201317132,5.633705045212225,0
9.441664883018792,6.717281247604803,0
2.23167271268493,-10.38505515910296,5
-0.3794633363472814,-11.742828939925714,5
-6.29610615122193,4.965279962051825,4
1.4274364198458795,-11.654707525741143,5
7.435564228416742,7.104158307541327,0
-4.382953456519782,-7.306350801955744,9
3.395467707039178,-3.0295577988734683,7
-4.005392840980231,4.63230791233869,4
8.93074817311889,6.467831040848211,0
4.775274940849603,7.115824128616766,0
11.93975181234008,-6.46785888529925,6
8.254301258446038,2.1031185641178647,2
9.190311619163811,7.731144811142401,0
