p_val,avg_log2FC,pct.1,pct.2,p_val_adj
6.789495877314291e-14,2.9697904894219738,1,1,1.7984695629417826e-9
8.057937406075169e-14,0.6420435959284232,1,1,2.1344670394952515e-9
8.64939715295589e-14,0.25125723805744027,1,1,2.291138811846486e-9
9.311156877393815e-14,2.482569340734937,1,1,2.4664323452528473e-9
1.2957518697768796e-13,0.34229143534097606,1,1,3.4323171278519764e-9
1.6100795602467486e-13,6.258958550567878,1,0.75,4.264939747137612e-9
1.681774914720506e-13,5.19740573786442,1,1,4.454853571603148e-9
2.0124032155993503e-13,0.33364338051751385,1,1,5.330654877801119e-9
2.630251157370047e-13,2.2992723590046804,1,1,6.967272290757518e-9
2.929275098305603e-13,2.808416898580263,1,1,7.759356807901712e-9
3.2053662744966725e-13,-1.2035333940851318,1,1,8.490694724514235e-9
3.4841709953555387e-13,2.8453942830767787,1,1,9.229220549597287e-9
4.4506453070606177e-13,6.865733270851758,1,0.25,1.178931435387287e-8
4.705436714744709e-13,2.2072349813173293,1,1,1.2464231313687261e-8
4.949652393170751e-13,0.210132504671237,1,1,1.3111134224270002e-8
7.711878830182454e-13,0.48028352389428264,1,1,2.0427995833270304e-8
8.730128642251907e-13,2.5112769525881378,1,1,2.3125237760461074e-8
9.70622334689217e-13,2.1855701823191476,1,1,2.5710815023582666e-8
1.0951412127268902e-12,3.337303320774278,1,1,2.9009195583922595e-8
1.1337269370329234e-12,2.2074501665422535,1,1,3.0031292835065106e-8
1.2067534072361688e-12,2.5924123824322063,1,1,3.1965691004278874e-8
1.4252062174489802e-12,-0.6332176693283769,1,1,3.7752287494006034e-8
1.5059569237470357e-12,2.3264144891230725,1,1,3.989129295313523e-8
1.593968544797541e-12,2.5309732245815173,1,1,4.222263278314206e-8
2.2326268379703856e-12,3.0045775661065433,1,1,5.9140052310997546e-8
2.5647565175452097e-12,-0.8073549220576046,1,1,6.793783539325506e-8
2.7907171005238178e-12,2.205675026391514,1,1,7.392330527577541e-8
2.8727716935476155e-12,3.017277991431836,1,1,7.609684939038279e-8
3.5346421369017368e-12,2.847702208353356,1,1,9.362913556439011e-8
3.699628436643346e-12,-0.6509923710563532,1,1,9.79994576582456e-8
3.810341225218792e-12,3.857980995127572,1,1,1.0093212871482057e-7
4.775463763171912e-12,2.5271532330789404,1,1,1.2649725962266079e-7
5.001725196827243e-12,3.0588936890535683,1,1,1.3249069873875684e-7
5.458412073407401e-12,0.40275916950040713,1,1,1.4458787741248864e-7
5.679534541871418e-12,2.2976981023446044,1,1,1.5044519047963198e-7
8.198474435360866e-12,2.6075854096818274,1,1,2.1716938931827397e-7
8.323922790813897e-12,2.0938335380755753,1,1,2.2049239080586932e-7
8.461307294129561e-12,2.385719333694425,1,1,2.2413156891419795e-7
8.919697611409357e-12,2.5830220901517205,1,1,2.3627387002862245e-7
9.624040075076511e-12,0.4170178634070849,1,1,2.549311975487017e-7
1.0178918789616318e-11,0.5838032438963161,1,1,2.696293798181466e-7
1.1207513768228092e-11,2.43103342905811,1,1,2.968758322065939e-7
1.201002712608188e-11,0.2372552504709855,1,1,3.181336085427829e-7
1.3421177121094614e-11,2.7364714359010938,1,1,3.555135607606752e-7
1.4445930031032142e-11,-0.84799690655495,1,1,3.826582405920104e-7
1.7158370146641162e-11,2.6340372179681975,1,1,4.5450806681437775e-7
1.733283894385814e-11,3.27372900663003,1,1,4.591295707838583e-7
1.7500126701120006e-11,-0.9240511467667019,1,1,4.635608561859678e-7
1.832621878286781e-11,2.7742497693361914,1,1,4.854432093393854e-7
2.1367776660416137e-11,0.6508892931868289,1,1,5.660110359577631e-7
2.2419029202510542e-11,4.783742364835653,1,0.5,5.938576645453017e-7
2.4518773392588144e-11,0.9142094179835798,1,1,6.494777883962673e-7
2.6253883436392692e-11,0.3501863549288755,1,1,6.954391183466061e-7
2.663596648592708e-11,2.0407392503015895,1,1,7.055601162457224e-7
2.7738552501359527e-11,-0.4474589769712214,1,1,7.347665172085125e-7
2.919744028219398e-11,0.3719687773869582,1,1,7.734109956350363e-7
2.9265161505087304e-11,2.232313062753489,1,1,7.752048631082576e-7
2.9680530043187504e-11,-1.584962500721156,1,1,7.862075603139938e-7
3.422919626437109e-11,-0.03102689562062455,1,1,9.066971798469258e-7
3.428530345155105e-11,0.2274104961030723,1,1,9.081834031281357e-7
3.46925190035898e-11,2.4875283498155287,1,1,9.189701358860903e-7
3.74258572857553e-11,-1.1030934929641032,1,1,9.913735336423722e-7
3.768696257070338e-11,0.4131074721804442,1,1,9.982899515353618e-7
3.888940493809728e-11,3.0226487389452004,1,1,1.0301414474052589e-6
3.931991955792541e-11,2.259867126755111,1,1,1.0415453491698862e-6
4.4600163855468177e-11,-1.8479969065549502,1,1,1.1814137403674966e-6
4.722671695000059e-11,0.34617564113403887,1,1,1.2509885052885656e-6
4.973740727981301e-11,-2.3923174227787602,0.75,1,1.317494181434967e-6
5.1724853489985024e-11,-0.9621979672876155,1,1,1.3701396440962132e-6
5.249706451468645e-11,2.4500976517642075,1,1,1.3905947419295295e-6
5.57872224610057e-11,0.9396445079283753,1,1,1.4777477357695801e-6
5.7605026825539796e-11,2.29236213510827,1,1,1.5258995555817236e-6
6.111416002594698e-11,2.701640079671918,1,1,1.6188529849273096e-6
6.651843128739895e-11,2.4026455925457197,1,1,1.7620067263719109e-6
6.794956739667649e-11,3.1037954123723,1,1,1.7999160907705635e-6
8.880020485448434e-11,-2.0297473433940523,0.75,1,2.3522286263904356e-6
9.391930424723202e-11,2.104336659814736,1,1,2.487828450204929e-6
9.473057752438201e-11,2.618909832644494,1,1,2.509318268043355e-6
1.0570371355432259e-10,2.214583743860512,1,1,2.799985668340451e-6
1.0679542563017011e-10,0.44882581273512745,1,1,2.828904029517576e-6
1.133703896395667e-10,8.113742166049189,1,0,3.0030682511624823e-6
1.3158678066995709e-10,2.9216875975365992,1,1,3.4856022331664933e-6
1.3721676686819996e-10,1.025918785380604,1,1,3.6347349375717486e-6
1.3897815245904503e-10,0.20715790764128794,1,1,3.681392280487644e-6
1.4030416577886925e-10,2.2954160074902683,1,1,3.7165170473164676e-6
1.4136057643629718e-10,0.21183864317570666,1,1,3.744500309221076e-6
1.5127215393174814e-10,2.1447226625688707,1,1,4.007048085498076e-6
1.5720957578679896e-10,0.06413033741971574,1,1,4.164324453016518e-6
1.6559230652802575e-10,0.6309354313504745,1,1,4.386374607620874e-6
1.726869733510325e-10,3.3063872439915842,1,1,4.5743052370955e-6
1.7270737167664367e-10,2.7293524100563316,1,1,4.574845568342615e-6
1.7972792904788892e-10,-0.6828098241193006,1,1,4.76081311254953e-6
1.9861442758702728e-10,-0.7589919004962051,1,1,5.261097572352766e-6
2.08046537915611e-10,-1.8624964762500649,0.75,1,5.51094474284662e-6
2.1566303909264297e-10,0.8043821308946901,1,1,5.7126982425250195e-6
2.5875185702396145e-10,3.5892498591242545,1,1,6.854077940707715e-6
2.6353833926730166e-10,-0.7737241441763238,1,1,6.9808670688515535e-6
2.867975286886719e-10,2.3655118762230245,1,1,7.5969797374342305e-6
2.9662910982033265e-10,0.4997601781842711,1,1,7.857408490030792e-6
3.114549982468475e-10,3.412383045832866,1,1,8.250131448560743e-6
3.3587011580345784e-10,-0.28010791919273537,1,1,8.896863497517795e-6
3.4617439125069385e-10,0.860500587011896,1,1,9.169813449839629e-6
3.4807503504732984e-10,0.8257952711804517,1,1,9.22015960336872e-6
3.755468820693485e-10,-0.08161376555365152,1,1,9.947861359134973e-6
4.015250084933329e-10,3.039052776563775,1,1,1.0635995949979896e-5
4.442200894923865e-10,0.2890722667353174,1,1,1.1766945950563825e-5
4.4888555441785757e-10,0.4002837325888171,1,1,1.1890529450974629e-5
4.681554347223747e-10,2.8005816934621777,1,1,1.2400969310360984e-5
4.708961844025264e-10,0.4668363998590488,1,1,1.2473569028638522e-5
4.862244875930084e-10,0.8188302413900654,1,1,1.2879600451851199e-5
5.372627303674045e-10,0.9936492468206364,1,1,1.4231552464702178e-5
5.477811156429347e-10,2.7976918247068836,1,1,1.4510173972265696e-5
5.750133302020318e-10,2.1245685565086863,1,1,1.5231528103721622e-5
5.753994022072107e-10,-0.02856915219677081,1,1,1.5241754765066805e-5
6.27323867738252e-10,2.8673622314218807,1,1,1.6617181932518557e-5
6.445777950141623e-10,2.215273988617186,1,1,1.7074221212130146e-5
6.639646245934889e-10,0.6195197227575244,1,1,1.7587758940856926e-5
7.03128665178292e-10,1.074895788533503,1,1,1.8625175211907776e-5
7.381004544524047e-10,0.3087527061396296,1,1,1.955154293798975e-5
8.147625945870418e-10,2.82635191251497,1,1,2.158224636801615e-5
8.780958483007618e-10,1.1497785389856645,1,1,2.3259880925638878e-5
9.397114911845897e-10,0.7851591759434084,1,1,2.48920176899886e-5
1.0215056396212918e-9,0.1882496596553933,1,1,2.70586628879284e-5
1.0393602543130327e-9,0.3340009271879367,1,1,2.7531613776497923e-5
1.057670231846253e-9,0.5091004862058472,1,1,2.8016626771375395e-5
1.093058723034593e-9,-0.11247472925841251,1,1,2.8954032514463335e-5
1.1568304447804365e-9,5.08746284125034,1,0.75,3.0643281651788986e-5
1.1958652786310709e-9,3.533563348214512,1,1,3.167727536565844e-5
1.2888011035856562e-9,0.824571057634139,1,1,3.4139052432880445e-5
1.3642019898607734e-9,4.776103988073164,1,0.75,3.613634650942203e-5
1.3654060680002506e-9,-0.1898245588800176,1,1,3.616824133525864e-5
1.4127788341081693e-9,-1.5501970825604796,1,1,3.7423098536691296e-5
1.4630206299093434e-9,0.10691520391651199,1,1,3.8753953465668594e-5
1.4873521741171114e-9,-1.1443899093351746,1,1,3.9398471740188163e-5
1.6199461093253738e-9,2.251831967899502,1,1,4.291075248991983e-5
1.710941989607306e-9,3.3482622427008244,1,1,4.532114236270793e-5
1.8805384431514236e-9,7.233619676759702,1,0.25,4.9813582820638057e-5
1.909649625579805e-9,0.5097382193683329,1,1,5.058470893198345e-5
1.9165115479186995e-9,-1.166510337029547,1,1,5.076647439281843e-5
2.1621476089316048e-9,-2.289506617194985,1,1,5.727312801298928e-5
2.4087188675645955e-9,0.4513793463425646,1,1,6.380455408291857e-5
2.419327066061877e-9,0.7086602249460601,1,1,6.408555465291307e-5
2.5184508956093303e-9,-0.11958161575267301,1,1,6.671124577379555e-5
2.602856379127638e-9,3.2118386431757067,1,1,6.894706262671199e-5
2.632506453923534e-9,0.8463261535704367,1,1,6.973246345798049e-5
2.779854316092638e-9,-0.5979015564286545,1,1,7.363556097897789e-5
2.8253514989486787e-9,0.7181557443914475,1,1,7.484073585565155e-5
2.8989102426516616e-9,2.104655224799112,1,1,7.678923341759986e-5
2.9125227645470706e-9,2.608809242675524,1,1,7.714981551008736e-5
3.1983203903570732e-9,-0.1307036916445936,1,1,8.472030882016851e-5
3.203096626287733e-9,0.5977297967950346,1,1,8.484682653373576e-5
3.275486513408728e-9,0.901084973927313,1,1,8.67643622536838e-5
3.281307190558908e-9,-1.9091897116981071,1,1,8.691854617071491e-5
3.394103362888128e-9,2.721582561466821,1,1,8.990640397954363e-5
3.4125322892552385e-9,0.5913602719193074,1,1,9.039456781008201e-5
3.476359478296713e-9,2.3877301532831092,1,1,9.208528622060163e-5
3.6579145027349656e-9,2.754324938287793,1,1,9.68944972629465e-5
3.750021183107451e-9,0.5652442661066512,1,1,9.933431111933328e-5
3.893006693731365e-9,0.7125125504416667,1,1,1.0312185431025012e-4
4.024106014103862e-9,0.4801097632615363,1,1,1.065945442075972e-4
4.0991777552773896e-9,-1.15200309344505,1,1,1.0858311955954277e-4
4.779366044433675e-9,3.1292830169449664,1,1,1.2660062715100362e-4
4.795388498898032e-9,0.7267457518483269,1,1,1.2702504594731e-4
4.808086734354751e-9,2.399037020585129,1,1,1.27361409506323e-4
4.852058915399009e-9,2.6100534816839867,1,1,1.2852618861000436e-4
5.482840604346927e-9,0.5378499048830374,1,1,1.4523496476854573e-4
6.290084105477575e-9,2.945779609002113,1,1,1.666180378699955e-4
6.796930803935432e-9,0.07876314629995473,1,1,1.8004390006544566e-4
7.13474407164532e-9,0.015430040569606618,1,1,1.8899223571381288e-4
7.454240661085343e-9,0.8279553916518649,1,1,1.9745538087148967e-4
8.053958546584419e-9,0.8894614495806108,1,1,2.1334130794047466e-4
8.264761967236398e-9,0.7603295872317162,1,1,2.1892527975012497e-4
8.464925932231284e-9,-0.32192809488736174,1,1,2.2422742301887448e-4
8.941478507403927e-9,2.7504804006406873,1,1,2.3685082418262263e-4
9.3305061802221e-9,-4.643856189774725,0,1,2.471557782079032e-4
9.364779130674213e-9,0.5582451623453775,1,1,2.4806363439242924e-4
9.619633748634971e-9,3.085797872755229,1,1,2.5481447836759176e-4
9.95618718354409e-9,2.5886010777845048,1,1,2.637294423048994e-4
9.988531530438255e-9,2.6010223516172557,1,1,2.645862117097789e-4
1.0287855048020057e-8,2.8410380483138926,1,1,2.725149923670033e-4
1.0579120390824503e-8,-2.280107919192735,1,1,2.8023032003255023e-4
1.0812007904077744e-8,-0.0914230277635939,1,1,2.863992773711154e-4
1.08272504208057e-8,3.425021587851466,1,1,2.868030363967222e-4
1.1112148658925103e-8,2.2760415449427676,1,1,2.94349705826267e-4
1.1426916262660152e-8,0.5521725656034873,1,1,3.026875848816048e-4
1.2552814671088597e-8,1.1047354942805159,1,1,3.3251150782246584e-4
1.3103057895160772e-8,0.9693224017209969,1,1,3.470869005849137e-4
1.5171389503011206e-8,0.7142119232584339,1,1,4.0187493654526385e-4
1.51888848083291e-8,-0.2527660703799661,1,1,4.023383696878295e-4
1.6478217379178683e-8,0.7457587126242124,1,1,4.3649150015706415e-4
1.6658395799046128e-8,2.328206541405664,1,1,4.412642463209329e-4
1.756044390163971e-8,-0.6655809609294407,1,1,4.651585985105343e-4
1.7873703880810603e-8,0.24392558288608956,1,1,4.7345654209879205e-4
1.7998241283381977e-8,0.8367696511316955,1,1,4.767554133555052e-4
1.9586986849044747e-8,2.467521518569394,1,1,5.188396946443463e-4
2.030888883782077e-8,0.6801197337614964,1,1,5.379621564250344e-4
2.1004748042121113e-8,2.047943602240668,1,1,5.563947708877462e-4
2.126377813825665e-8,2.5317204794441768,1,1,5.632562191042804e-4
2.1450402622721476e-8,0.5568114604070074,1,1,5.681997150732692e-4
2.167997468479574e-8,2.606231117474807,1,1,5.742808494255543e-4
2.173420894692292e-8,-1.5025003405291835,1,1,5.757174607950412e-4
2.258907452273056e-8,-0.0683869749802497,1,1,5.983619950326097e-4
2.296705551608628e-8,2.3611687242080963,1,1,6.083743335656094e-4
2.3004199378546107e-8,0.3931448934300015,1,1,6.093582373383078e-4
2.350342108171907e-8,-0.8826430493618411,1,1,6.225821210336564e-4
2.4593135708502354e-8,3.1699250014423126,1,1,6.514475717825189e-4
2.5283485889033114e-8,0.7494850633568859,1,1,6.697342577145981e-4
2.537716746174449e-8,-0.16992500144231215,1,1,6.722157888941498e-4
2.6876584991552467e-8,0.45508221817424666,1,1,7.119338598412334e-4
2.827301996395518e-8,2.293174265905792,1,1,7.489240258252087e-4
2.8934462446140814e-8,2.6523454299400466,1,1,7.66444975735824e-4
2.9879395561943094e-8,3.3436231659866813,1,1,7.914753090403106e-4
3.024392070960547e-8,-0.7589919004962051,1,1,8.011312156767392e-4
3.2477854194698194e-8,3.0207585601667972,1,1,8.603058797633605e-4
3.2559214662716675e-8,2.298966946444052,1,1,8.62461037200702e-4
3.295704718254729e-8,2.3540442079811,1,1,8.72999222818495e-4
3.450652716247283e-8,4.683696454306515,1,1,9.140433980067427e-4
3.57457256504219e-8,2.2821559631815695,1,1,9.468685267540257e-4
3.627800429887373e-8,-0.7258250365610057,1,1,9.609680558728663e-4
3.7277883082388576e-8,4.447458976971221,1,1,9.87453844969391e-4
3.7503874582119895e-8,-0.825970600224951,1,1,9.93440133805774e-4
3.838727649475169e-8,2.5137714528642032,1,1,0.0010168405670694775
3.961261771836782e-8,2.4326264520378666,1,1,0.0010492986307418452
4.069430400290544e-8,-0.11929892837234402,1,1,0.001077951418732962
4.181280461244375e-8,3.0280639184178764,1,1,0.0011075793813790224
4.3647259004752775e-8,2.607899311998316,1,1,0.0011561722437768963
4.471283475003051e-8,0.7980411709179744,1,1,0.0011843982796935582
4.5708752113911674e-8,1.0676473839053973,1,1,0.0012107791347454064
4.668573404141899e-8,8.557144556581394,1,0.25,0.0012366584090231477
4.832968575263916e-8,0.6817475632560352,1,1,0.0012802050459016587
4.937123514907222e-8,0.8942463863562962,1,1,0.001307794647863774
5.323410776755628e-8,0.7340845247296643,1,1,0.0014101182806547984
5.340218594642976e-8,3.476438043942987,1,1,0.001414570503534978
5.460787826560993e-8,3.634950636552833,1,1,0.0014465080873777413
5.471400113667698e-8,-1.1605651069484741,1,1,0.0014493191761094364
5.4869427720834515e-8,-0.713695814843359,1,1,0.0014534362708971856
5.730765325403492e-8,0.26177496006119494,1,1,0.001518022427046131
5.965001817318974e-8,2.07341722186119,1,1,0.001580069331389623
7.065319375103401e-8,0.15864229080808556,1,1,0.0018715324492711398
7.436534399510298e-8,0.8516772530428982,1,1,0.001969863597086283
7.548698600394574e-8,2.80118954925189,1,1,0.0019995747722585185
7.568603577097709e-8,3.428788374562771,1,1,0.0020048474015374124
7.794565845971269e-8,2.0933200629361917,1,1,0.002064702546939329
7.818063822219476e-8,0.7405529023739605,1,1,0.002070926925867717
7.830653506033697e-8,-1.9175378398080272,0.5,1,0.002074261807213266
7.832941164462445e-8,2.1754914463674195,1,1,0.002074867785054457
7.944451497873462e-8,2.5364326067934986,1,1,0.0021044057572717017
8.225981220818131e-8,2.274313955417762,1,1,0.0021789801655825148
8.279823353826105e-8,-0.6713772525386292,1,1,0.0021932424081949967
8.471053293578522e-8,2.6654524185815234,1,1,0.0022438973069360147
8.547295620279255e-8,-0.5008982359326812,1,1,0.002264093136855772
8.803302735887613e-8,-0.6835263352047458,1,1,0.00233190686170927
8.847220111508076e-8,6.285402218862249,1,0.5,0.002343540135337374
9.068146841399833e-8,2.74289390616888,1,1,0.002402061416818402
9.075463422662696e-8,2.6538575819322237,1,1,0.002403999506029122
9.176721543620128e-8,0.3967226018987615,1,1,0.0024308217696895357
9.218417833217137e-8,0.4294645699141233,1,1,0.0024418666998408875
9.386216730133054e-8,2.294342263215463,1,1,0.0024863149496449446
9.496566732748961e-8,0.2200484808681491,1,1,0.0025155455618378723
9.616432469577715e-8,0.31034012061215055,1,1,0.002547296796866441
9.914809358269996e-8,2.4525122046975056,1,1,0.002626333850912139
1.0507056452818569e-7,2.3944626946103167,1,1,0.002783214183787111
1.0613887656087802e-7,2.9736596078212196,1,1,0.0028115127012210976
1.1105789260647896e-7,-2.8875252707415875,0.75,1,0.002941812517253021
1.1130831328572676e-7,2.000133774865958,1,1,0.002948445910625616
1.1280663147749906e-7,5.760220946466509,1,0.75,0.0029881348612074725
1.1455870674010019e-7,0.8883071284842732,1,1,0.003034545582838514
1.1621949557886073e-7,0.2866833383274576,1,1,0.003078538218388442
1.2185698961282706e-7,0.6102292593315859,1,1,0.003227869797854176
1.2269127326286522e-7,2.954196310386875,1,1,0.003249969137460037
1.256458493020205e-7,2.3088071731539204,1,1,0.003328232902161221
1.2745051389487054e-7,3.1617510699966123,1,1,0.0033760366625612257
1.3099706395116933e-7,0.35954238668714034,1,1,0.0034699812270025244
1.313894597177012e-7,0.701322550422117,1,1,0.003480375398462187
1.3185730509192704e-7,0.800119322957741,1,1,0.003492768154580055
