p_val,avg_log2FC,pct.1,pct.2,p_val_adj
0.057261058368300616,-2.3219280948873626,0.25,0.75,1
0.057999217451446934,-1.3923174227787602,1,1,1
0.0582924931122082,-1.7004397181410922,0.75,0.75,1
0.05852797641981138,1.2370391973008492,1,1,1
0.058738469877589856,1.7655347463629771,1,0.75,1
0.05894292244599362,0.36165028653181963,1,1,1
0.059066235685898305,-3.700439718141092,0,0.75,1
0.05947732720885293,1.4594316186372973,1,0.75,1
0.05958743550015138,0.24932123817761198,1,1,1
0.05977535368174763,-1.6629650127224296,0.75,1,1
0.060048421099873905,0.44109979586504,1,1,1
0.06006243721708926,1.155278225477911,1,0.75,1
0.060232027440281985,1.2410080995037949,1,0.75,1
0.06037199310205875,-1.3219280948873624,1,0.75,1
0.060497139750158455,-2.169925001442312,0.25,0.5,1
0.06050074243516116,-2,0.25,0.75,1
0.06175668261311558,-2.115477217419936,0.5,0.75,1
0.0626564231203835,0.3198567448676677,1,1,1
0.06281265850649156,-2.169925001442312,0.25,0.5,1
0.06345253679353535,-0.9999999999999998,0.75,1,1
0.06370214179981086,-1.3219280948873624,0.75,0.75,1
0.06375194072105776,0.4209867656100297,1,0.75,1
0.06386064371586579,1.6629650127224296,1,0.75,1
0.06459059183521276,0.5611157587667885,1,1,1
0.06478230117880474,-1.9068905956085185,0.25,0.75,1
0.06483689436072591,-1.736965594166206,0.5,1,1
0.0650275786835955,-1.8073549220576042,0.25,0.75,1
0.06503021715484208,-1.7004397181410922,0.5,0.5,1
0.06539162031717324,1.4474589769712214,1,0.75,1
0.06556220197307255,-1.3219280948873624,0.75,1,1
0.06562394488907809,0.35280919910350317,1,1,1
0.06576114325348242,-1.4405725913859815,0.75,0.75,1
0.06603138817708908,0.5277887923339222,1,1,1
0.06647152923082662,0.3422321913424513,1,1,1
0.0664932798210107,-1.584962500721156,0.5,0.75,1
0.0674493536515028,-1.584962500721156,0.75,0.75,1
0.06790581998172342,-1.736965594166206,0.25,1,1
0.0682480048382713,-1.584962500721156,0.5,0.5,1
0.06867087466686693,-3,0,0.75,1
0.06879589317097029,-1.584962500721156,0.75,0.75,1
0.06896036956504455,-0.7655347463629769,1,1,1
0.06927761690511292,-3,0,0.75,1
0.07018803904159199,0.24824786318197045,1,1,1
0.07056919824336974,-2,0.5,0.75,1
0.07161651820756255,-1.736965594166206,0.75,0.75,1
0.07166791754585132,0.4495258756641345,1,1,1
0.07241092403922204,-2.4594316186372973,0.25,0.75,1
0.07291769088589745,1.2064508774674265,1,1,1
0.07321413997537726,-1.2801079191927354,0.5,1,1
0.07364490048760215,0.9418970454364319,1,1,1
0.07367960380015053,2.4594316186372973,1,0.25,1
0.07393033195818609,-2.146841388329271,0.75,0.75,1
0.0740407689815345,-0.84799690655495,1,1,1
0.07460885494973905,1.1468413883292712,1,0.5,1
